Price_Billion,Price_Per_m2,Area_m2,District,Ward,Bedrooms,Is_MatTien,Width_m,Floors,Is Hem,Post Time,Toilets
10.3,128.75,80.0,quan-6,12,2,0,4.0,2.0,1,19/07/2025,2
35.0,273.44,128.0,quan-3,11,14,0,3.0,1.0,1,13/06/2025,14
17.0,265.62,64.0,quan-6,1,10,0,4.0,6.5,1,19/07/2025,6
9.2,153.33,60.0,quan-6,10,4,0,4.0,4.0,1,19/07/2025,4
55.0,371.62,148.0,quan-1,Tân Định,2,0,5.0,1.0,1,Hôm qua,2
14.0,153.85,91.0,quan-6,8,3,0,7.7,1.0,1,19/07/2025,1
15.0,192.31,78.0,quan-6,10,5,1,42.0,4.0,0,19/07/2025,4
10.0,142.86,70.0,quan-6,10,4,0,4.0,1.0,1,19/07/2025,3
9.6,141.18,68.0,quan-6,9,4,0,4.0,2.0,1,19/07/2025,2
180.0,1978.02,91.0,quan-1,Bến Nghé,22,0,4.2,1.0,1,Hôm qua,22
13.0,141.3,92.0,quan-6,11,4,1,32.0,4.0,0,19/07/2025,4
45.0,300.0,150.0,quan-10,15,0,0,7.5,1.0,1,23/05/2025,0
45.0,360.0,125.0,quan-10,1,0,1,8.4,1.0,0,23/05/2025,0
42.0,210.0,200.0,quan-10,2,0,0,8.0,3.0,1,23/05/2025,0
13.0,113.04,115.0,quan-6,7,4,0,6.4,4.0,1,19/07/2025,4
43.0,318.52,135.0,quan-10,14,0,1,7.23,1.0,0,23/05/2025,0
14.9,186.25,80.0,quan-6,10,5,0,4.0,5.0,1,19/07/2025,4
13.2,160.98,82.0,quan-6,12,4,0,4.0,4.0,1,19/07/2025,4
13.5,160.71,84.0,quan-6,11,1,0,4.0,1.0,1,19/07/2025,1
72.0,500.0,144.0,quan-10,12,0,1,8.0,1.0,0,24/05/2025,0
14.5,181.25,80.0,quan-3,VTS,2,0,4.0,1.0,1,11/09/2025,2
70.0,500.0,140.0,quan-10,12,0,1,8.0,2.0,0,24/05/2025,0
86.0,491.43,175.0,quan-10,10,0,0,3.0,7.0,1,24/05/2025,0
325.0,650.0,500.0,quan-10,12,0,1,18.0,1.0,0,24/05/2025,0
98.0,280.0,350.0,quan-10,15,0,1,15.0,8.0,0,24/05/2025,0
12.0,176.47,68.0,quan-6,11,4,1,6.0,1.0,0,19/07/2025,5
9.0,176.47,51.0,quan-6,11,5,0,4.0,4.0,1,19/07/2025,5
13.5,177.63,76.0,quan-6,11,4,1,20.0,1.0,0,19/07/2025,4
10.0,147.06,68.0,quan-6,10,4,1,4.0,4.0,0,19/07/2025,4
9.5,121.79,78.0,quan-6,13,5,0,4.1,3.0,1,19/07/2025,3
25.0,390.62,64.0,quan-1,TĐ,5,1,4.0,5.0,0,11/09/2025,5
12.5,183.82,68.0,quan-6,11,5,1,6.0,1.0,0,19/07/2025,5
37.0,231.25,160.0,quan-3,14,1,0,8.0,1.0,1,11/09/2025,1
350.0,806.45,434.0,quan-3,6,4,0,22.0,1.0,1,Hôm qua,4
53.0,420.63,126.0,quan-1,Bến Thành,4,0,6.0,1.0,1,Hôm qua,4
9.5,110.47,86.0,quan-6,13,5,0,4.2,3.0,1,19/07/2025,3
75.0,543.48,138.0,quan-3,14,4,1,6.0,1.0,0,27/05/2025,4
35.0,333.33,105.0,quan-3,8,5,0,5.5,4.0,1,03/09/2025,6
32.5,515.87,63.0,quan-4,8,3,1,9.0,1.0,0,03/09/2025,3
18.0,156.52,115.0,quan-6,11,6,0,5.0,1.0,1,19/07/2025,4
18.5,308.33,60.0,quan-1,Bến Thành,6,0,4.3,6.0,1,11/09/2025,6
9.0,91.84,98.0,quan-6,13,3,0,5.4,1.0,1,19/07/2025,2
8.9,117.11,76.0,quan-6,10,2,0,4.0,1.0,1,19/07/2025,2
34.5,246.43,140.0,quan-2,Thảo Điền,1,0,7.0,1.0,1,03/09/2025,1
36.0,360.0,100.0,quan-3,14,6,1,4.0,3.0,0,03/09/2025,7
10.3,128.75,80.0,quan-6,12,2,0,4.0,2.0,1,19/07/2025,2
11.5,143.75,80.0,quan-6,10,4,1,33.0,4.0,0,19/07/2025,4
39.5,270.55,146.0,quan-3,5,0,1,4.0,4.0,0,30/05/2025,0
26.0,130.0,200.0,quan-6,8,4,0,8.0,1.0,1,27/08/2025,3
13.5,150.0,90.0,quan-6,10,5,1,5.0,3.0,0,19/07/2025,4
15.0,176.47,85.0,quan-6,10,8,1,5.0,6.0,0,19/07/2025,9
15.3,147.12,104.0,quan-6,11,7,1,4.0,6.0,0,27/08/2025,6
14.5,109.02,133.0,quan-6,13,3,0,7.0,1.0,1,19/07/2025,1
120.0,244.9,490.0,quan-2,Thảo Điền,0,1,16.0,1.0,0,31/05/2025,0
70.0,233.33,300.0,quan-2,An Khánh,0,0,11.5,1.0,1,31/05/2025,0
145.0,218.7,663.0,quan-2,An Khánh,0,1,21.0,7.0,0,31/05/2025,0
12.5,130.21,96.0,quan-6,11,4,1,4.0,4.0,0,19/07/2025,3
15.8,173.63,91.0,quan-6,13,2,1,10.0,2.0,0,19/07/2025,2
13.0,162.5,80.0,quan-6,10,5,0,4.0,1.0,1,19/07/2025,4
10.5,175.0,60.0,quan-6,10,5,0,4.0,1.0,1,19/07/2025,4
9.5,158.33,60.0,quan-6,10,5,1,33.0,4.0,0,19/07/2025,6
24.0,258.06,93.0,quan-6,12,6,0,6.0,1.0,1,19/07/2025,4
55.0,343.75,160.0,quan-3,5,0,0,8.0,1.0,1,03/06/2025,0
99.0,585.8,169.0,quan-1,Nguyễn Cư Trinh,2,0,9.5,1.0,1,Hôm qua,1
15.0,156.25,96.0,quan-6,11,6,1,24.0,4.5,0,19/07/2025,7
31.0,155.0,200.0,quan-6,11,5,0,6.0,1.0,1,19/07/2025,5
15.0,241.94,62.0,quan-6,10,6,1,4.0,1.0,0,19/07/2025,6
95.0,271.43,350.0,quan-3,6,0,1,14.0,1.0,0,04/06/2025,0
13.5,150.0,90.0,quan-6,10,5,1,25.0,4.0,0,19/07/2025,6
110.0,1067.96,103.0,quan-1,Bến Thành,4,0,8.0,1.0,1,Hôm qua,4
10.5,78.95,133.0,quan-6,13,5,0,4.5,2.0,1,19/07/2025,3
30.0,300.0,100.0,quan-10,11,0,1,4.1,1.0,0,05/06/2025,0
350.0,1521.74,230.0,quan-1,Bến Nghé,3,0,7.5,1.0,1,Hôm qua,2
15.5,193.75,80.0,quan-6,10,5,0,4.0,1.0,1,19/07/2025,4
19.5,270.83,72.0,quan-6,11,8,0,4.0,5.5,1,19/07/2025,9
36.0,230.77,156.0,quan-6,2,4,1,7.0,1.0,0,27/08/2025,3
10.5,141.89,74.0,quan-6,10,2,0,4.0,1.0,1,19/07/2025,1
11.0,130.95,84.0,quan-6,10,5,1,4.0,4.0,0,19/07/2025,4
200.0,966.18,207.0,quan-10,11,8,0,3.0,1.0,1,13/06/2025,8
74.0,528.57,140.0,quan-10,12,3,0,12.0,1.0,1,13/06/2025,3
350.0,800.92,437.0,quan-10,12,0,0,14.0,1.0,1,07/06/2025,0
12.6,185.29,68.0,quan-6,10,6,0,4.0,4.5,1,19/07/2025,5
13.5,187.5,72.0,quan-6,10,2,1,23.0,1.0,0,19/07/2025,1
9.0,132.35,68.0,quan-6,10,1,0,4.0,1.0,1,19/07/2025,1
9.6,150.0,64.0,quan-6,13,2,1,4.0,3.0,0,12/06/2025,2
70.0,486.11,144.0,quan-10,12,4,1,8.0,3.0,0,09/07/2025,4
70.0,482.76,145.0,quan-10,11,2,1,3.0,3.0,0,09/07/2025,2
13.0,180.56,72.0,quan-6,10,5,1,5.0,3.0,0,19/07/2025,4
38.0,395.83,96.0,quan-3,5,0,1,6.0,7.0,0,10/06/2025,0
32.0,395.06,81.0,quan-3,6,0,0,6.0,6.0,1,10/06/2025,0
13.5,168.75,80.0,quan-6,11,10,1,14.0,5.0,0,19/07/2025,11
39.5,500.0,79.0,quan-5,3,5,1,4.2,5.0,0,Hôm qua,5
12.5,173.61,72.0,quan-6,13,4,1,11.0,1.0,0,19/07/2025,4
21.5,238.89,90.0,quan-6,11,6,1,5.0,1.0,0,19/07/2025,5
12.0,125.0,96.0,quan-6,11,1,1,24.0,1.0,0,19/07/2025,1
27.999,279.99,100.0,quan-10,12,0,0,5.0,1.0,1,09/07/2025,0
15.0,185.19,81.0,quan-6,13,4,1,10.0,3.0,0,19/07/2025,3
350.0,447.85,781.5200000000041,quan-3,9,0,1,20.0,1.0,0,12/06/2025,0
9.6,150.0,64.0,quan-6,13,3,1,9.0,2.0,0,19/07/2025,2
10.0,147.06,68.0,quan-6,10,5,1,4.0,4.0,0,19/07/2025,4
70.0,291.67,240.0,quan-10,15,6,0,8.0,5.0,1,09/07/2025,6
70.0,291.67,240.0,quan-10,15,6,0,8.0,5.0,1,09/07/2025,6
79.0,329.17,240.0,quan-10,15,6,0,8.0,5.0,1,09/07/2025,6
70.0,291.67,240.0,quan-10,15,6,0,8.0,5.0,1,09/07/2025,6
47.0,423.42,111.0,quan-10,12,5,0,3.0,1.0,1,13/06/2025,5
39.0,317.07,123.0,quan-10,12,0,1,8.2,1.0,0,13/06/2025,0
35.0,514.71,68.0,quan-10,12,4,0,3.0,1.0,1,13/06/2025,4
8.0,200.0,40.0,quan-6,10,40,0,4.0,4.0,1,19/07/2025,4
115.0,575.0,200.0,quan-2,Thạnh Mỹ Lợi,7,0,2.0,1.0,1,Hôm qua,7
13.0,178.08,73.0,quan-6,10,5,1,5.0,1.0,0,19/07/2025,3
17.5,143.44,122.0,quan-6,12,5,0,4.0,1.0,1,19/07/2025,3
12.5,183.82,68.0,quan-6,11,6,1,6.0,4.0,0,19/07/2025,6
89.0,593.33,150.0,quan-1,Tân Định,4,0,7.9,1.0,1,Hôm qua,4
11.5,169.12,68.0,quan-6,3,4,1,4.0,4.0,0,19/07/2025,4
13.5,187.5,72.0,quan-6,11,2,1,23.0,1.0,0,19/07/2025,2
21.5,191.96,112.0,quan-6,10,30,0,7.0,1.0,1,19/07/2025,30
14.0,205.88,68.0,quan-6,10,8,0,4.0,1.0,1,19/07/2025,9
10.9,151.39,72.0,quan-6,10,6,0,4.0,5.0,1,19/07/2025,5
260.0,769.23,338.0,quan-3,VTS,7,0,8.3,1.0,1,Hôm qua,7
79.0,652.89,121.0,quan-1,Tân Định,6,0,7.85,1.0,1,Hôm qua,6
350.0,447.85,781.5200000000041,quan-3,6,3,0,20.0,1.0,1,Hôm qua,3
223.0,1393.75,160.0,quan-1,Bến Nghé,8,0,8.0,1.0,1,Hôm qua,8
11.2,83.58,134.0,quan-8,16,3,0,6.0,1.0,1,27/08/2025,1
28.0,186.67,150.0,quan-4,4,11,0,6.0,1.0,1,11/09/2025,11
240.0,703.81,341.0,quan-3,6,6,0,14.4,1.0,1,30/07/2025,6
160.0,457.14,350.0,quan-3,6,8,0,14.0,1.0,1,30/07/2025,8
98.0,306.25,320.0,quan-3,8,9,0,14.0,9.0,1,30/07/2025,9
80.0,444.44,180.0,quan-3,5,5,0,9.0,5.0,1,30/07/2025,5
43.0,286.67,150.0,quan-10,15,6,1,7.5,4.0,0,27/09/2025,7
66.0,452.05,146.0,quan-5,6,13,0,8.0,8.0,1,27/09/2025,14
66.0,471.43,140.0,quan-5,8,12,1,8.0,6.0,0,27/09/2025,13
105.0,475.11,221.0,quan-3,9,7,0,8.85,1.0,1,Hôm qua,7
17.9,75.85,236.0,quan-2,Bình Trưng Đông,3,1,11.5,1.0,0,21/07/2025,3
75.0,460.12,163.0,quan-3,3,10,0,8.1,4.0,1,27/09/2025,11
127.0,622.55,204.0,quan-1,Nguyễn Thái Bình,5,0,12.9,1.0,1,05/11/2025,5
92.0,425.93,216.0,quan-3,8,8,0,9.0,1.0,1,30/07/2025,8
88.0,285.71,308.0,quan-3,6,4,0,7.7,1.0,1,30/07/2025,4
209.0,439.08,476.0,quan-1,NCT,0,0,17.0,1.0,1,Hôm qua,0
152.0,756.22,201.0,quan-5,4,0,1,10.0,7.0,0,Hôm qua,0
248.0,708.57,350.0,quan-3,VTS,0,0,10.0,8.0,1,Hôm qua,0
15.0,375.0,40.0,quan-3,4,5,1,3.0,5.0,0,11/09/2025,5
14.0,274.51,51.0,quan-3,13,4,0,4.0,4.0,1,11/09/2025,4
90.0,545.45,165.0,quan-3,5,4,0,8.0,1.0,1,30/07/2025,4
100.0,312.5,320.0,quan-3,14,8,0,16.0,1.0,1,30/07/2025,8
62.0,436.62,142.0,quan-3,7,5,0,9.0,4.0,1,30/07/2025,5
27.0,221.31,122.0,quan-10,14,4,1,6.0,1.0,0,27/09/2025,5
51.0,200.79,254.0,quan-2,An Phú,10,1,12.0,1.0,0,03/09/2025,10
78.0,650.0,120.0,quan-3,5,9,0,7.1,1.0,1,30/07/2025,9
7.7,74.04,104.0,quan-9,Long Trường,5,1,4.0,3.0,0,Hôm qua,5
86.0,716.67,120.0,quan-3,7,4,0,7.0,1.0,1,30/07/2025,5
63.0,175.0,360.0,quan-2,An Khánh,0,0,15.0,1.0,1,Hôm qua,0
50.0,277.78,180.0,quan-1,Tân Định,0,1,10.0,1.0,0,Hôm qua,0
340.0,476.86,713.0,quan-3,Võ Thị Sáu,0,1,24.0,1.0,0,Hôm qua,0
65.0,393.94,165.0,quan-2,Thảo Điền,3,0,9.0,1.0,1,30/07/2025,3
180.0,571.43,315.0,quan-3,11,15,1,12.0,11.0,0,27/09/2025,16
260.0,472.73,550.0,quan-3,5,10,0,16.0,1.0,1,30/07/2025,10
107.0,572.19,187.0,quan-3,8,4,0,11.0,1.0,1,30/07/2025,4
50.0,357.14,140.0,quan-3,5,5,0,7.0,5.0,1,30/07/2025,5
97.0,288.69,336.0,quan-3,6,7,0,12.0,1.0,1,30/07/2025,7
200.0,332.23,602.0,quan-3,6,1,0,20.0,1.0,1,30/07/2025,1
115.0,287.5,400.0,quan-3,7,5,0,15.0,5.0,1,30/07/2025,5
110.0,366.67,300.0,quan-3,5,8,0,10.0,8.0,1,30/07/2025,8
120.0,444.44,270.0,quan-3,5,8,0,8.0,1.0,1,30/07/2025,8
100.0,370.37,270.0,quan-1,Tân Định,0,0,13.0,1.0,1,Hôm qua,0
105.0,350.0,300.0,quan-3,6,5,0,19.0,4.0,1,30/07/2025,5
100.0,416.67,240.0,quan-3,9,8,0,9.0,8.0,1,30/07/2025,8
180.0,360.0,500.0,quan-3,6,2,0,15.0,1.0,1,30/07/2025,2
30.0,300.0,100.0,quan-2,an phú,6,1,5.0,5.0,0,03/09/2025,6
90.0,321.43,280.0,quan-2,Thảo Điền,8,1,10.0,1.0,0,03/09/2025,8
130.0,179.31,725.0,quan-2,Thảo Điền,6,0,20.0,3.0,1,03/09/2025,6
41.0,192.49,213.0,quan-10,12,5,0,10.5,3.0,1,Hôm qua,5
19.0,113.77,167.0,quan-9,LONG TRƯỜNG,2,1,12.0,1.0,0,07/12/2025,1
33.0,165.0,200.0,quan-2,Bình An,3,0,3.0,2.0,1,06/11/2025,3
32.0,213.33,150.0,quan-2,Bình An,5,1,6.0,4.0,0,06/11/2025,5
32.0,280.7,114.0,quan-1,Tân Định,3,1,8.0,1.0,0,05/11/2025,3
16.5,118.71,139.0,quan-9,Hiệp Phú,5,1,6.2,3.0,0,Hôm qua,4
40.0,259.74,154.0,quan-2,An Khánh,6,1,5.3,2.0,0,13/12/2025,3
350.0,682.26,513.0,quan-3,6,6,0,6.0,1.0,1,23/09/2025,6
22.7,127.53,178.0,quan-9,HPhú,5,0,10.0,3.0,1,Hôm qua,5
250.0,1953.12,128.0,quan-1,Bến Nghé,7,0,8.0,1.0,1,05/11/2025,8
53.0,679.49,78.0,quan-3,5,6,1,4.6,3.0,0,27/09/2025,7
65.0,216.67,300.0,quan-10,12,3,0,14.0,1.0,1,04/11/2025,3
26.0,260.0,100.0,quan-2,Thảo Điền,3,1,7.0,3.0,0,06/11/2025,3
26.0,222.22,117.0,quan-2,Thảo Điền,4,1,9.0,4.0,0,06/11/2025,4
9.5,197.92,48.0,quan-10,11,5,0,4.0,1.0,1,03/09/2025,5
32.0,380.95,84.0,quan-1,Nguyễn Thái Bình,5,0,24.0,5.0,1,04/11/2025,5
200.0,444.44,450.0,quan-3,6,2,0,15.0,1.0,1,Hôm qua,2
140.0,555.56,252.0,quan-3,6,11,0,12.0,11.0,1,Hôm qua,11
40.0,253.16,158.0,quan-3,13,4,0,8.8,4.0,1,12/12/2025,4
20.0,312.5,64.0,quan-1,Đakao,3,0,4.0,1.0,1,04/11/2025,2
70.0,250.0,280.0,quan-7,Tân Quy,70,0,14.0,1.0,1,10/12/2025,70
21.5,204.76,105.0,quan-1,Tân Đinh,5,0,5.5,4.0,1,18/11/2025,5
340.0,671.94,506.0,quan-3,6,14,0,22.0,1.0,1,Hôm qua,14
4.0,222.22,18.0,quan-5,4,2,0,3.0,1.0,1,16/12/2025,3
18.5,217.65,85.0,quan-6,11,10,0,5.3,5.0,1,12/12/2025,10
320.0,428.95,746.0,quan-2,Bình An,1,0,18.0,1.0,1,12/12/2025,1
180.0,514.29,350.0,quan-3,6,2,1,13.6,1.0,0,Hôm qua,2
46.0,370.97,124.0,quan-5,10,6,1,7.3,5.0,0,18/11/2025,6
2.38,23.8,100.0,quan-1,Tân Định,6,1,4.0,1.0,0,06/11/2025,8
75.0,416.67,180.0,quan-3,5,5,0,9.0,1.0,1,Hôm qua,5
2.88,87.27,33.0,quan-3,11,3,0,3.2,1.0,1,09/11/2025,3
7.95,144.55,55.0,quan-8,1,2,1,4.0,1.0,0,18/11/2025,1
99.0,260.53,380.0,quan-3,14,4,0,15.0,1.0,1,Hôm qua,4
4.2,91.3,46.0,quan-5,5,2,0,6.0,2.0,1,05/11/2025,2
15.0,115.38,130.0,quan-9,B,3,1,8.0,1.0,0,Hôm qua,2
180.0,569.62,316.0,quan-3,11,7,0,12.0,1.0,1,Hôm qua,7
88.0,598.64,147.0,quan-3,4,4,0,6.5,1.0,1,Hôm qua,4
130.0,433.33,300.0,quan-3,6,4,0,12.0,1.0,1,Hôm qua,4
55.0,423.08,130.0,quan-3,4,3,1,9.0,1.0,0,Hôm qua,3
42.0,336.0,125.0,quan-3,6,4,0,6.0,4.0,1,Hôm qua,4
48.0,400.0,120.0,quan-3,9,4,0,6.0,4.0,1,Hôm qua,4
43.9,462.11,95.0,quan-3,6,2,0,5.84,1.0,1,Hôm qua,2
52.0,495.24,105.0,quan-3,VTS,6,0,7.5,1.0,1,Hôm qua,6
170.0,680.0,250.0,quan-3,5,14,0,12.0,1.0,1,Hôm qua,14
15.0,164.84,91.0,quan-7,Tân Thuận,4,1,4.0,1.0,0,10/11/2025,2
15.5,215.28,72.0,quan-7,Tân Hưng,4,1,4.0,1.0,0,10/11/2025,4
14.5,207.14,70.0,quan-1,Tân Định,5,0,4.0,1.0,1,18/11/2025,5
65.0,325.0,200.0,quan-3,4,7,0,10.0,1.0,1,Hôm qua,7
140.0,636.36,220.0,quan-3,6,10,0,9.0,1.0,1,Hôm qua,10
86.0,585.03,147.0,quan-3,4,4,0,6.2,1.0,1,Hôm qua,4
140.0,1037.04,135.0,quan-3,6,4,0,8.5,1.0,1,Hôm qua,4
72.0,240.0,300.0,quan-3,10,4,0,10.0,1.0,1,Hôm qua,4
190.0,570.57,333.0,quan-3,6,8,0,8.5,1.0,1,Hôm qua,8
175.0,476.84,367.0,quan-1,Tân Định,2,0,14.1,1.0,1,Hôm qua,2
140.0,700.0,200.0,quan-3,6,10,0,8.0,10.0,1,Hôm qua,10
300.0,451.13,665.0,quan-3,6,13,0,19.0,1.0,1,Hôm qua,13
54.0,428.57,126.0,quan-2,Thảo Điền,3,0,7.0,1.0,1,Hôm qua,3
140.0,843.37,166.0,quan-3,Xuân Hòa,9,0,9.5,1.0,1,Hôm qua,9
28.5,202.13,141.0,quan-10,12,4,0,6.5,3.0,1,07/11/2025,4
26.0,173.33,150.0,quan-6,11,4,0,1.0,4.0,1,Hôm qua,5
1.466,69.81,21.0,quan-3,12,2,0,3.5,1.0,1,Hôm qua,2
20.5,183.04,112.0,quan-10,14,3,0,10.0,1.0,1,12/11/2025,2
51.8,345.33,150.0,quan-2,An Phú,3,0,7.5,3.0,1,25/11/2025,3
14.5,93.55,155.0,quan-9,B,3,1,4.5,2.0,0,Hôm qua,3
85.0,625.0,136.0,quan-1,Cầu Ông Lãnh,4,0,7.1,1.0,1,Hôm qua,4
60.0,600.0,100.0,quan-3,5,9,0,5.0,9.0,1,Hôm qua,9
140.0,538.46,260.0,quan-3,6,8,0,13.0,8.0,1,Hôm qua,8
130.0,433.33,300.0,quan-3,6,2,0,12.0,1.0,1,Hôm qua,2
280.0,1244.44,225.0,quan-3,6,10,0,8.0,10.0,1,Hôm qua,10
60.0,500.0,120.0,quan-3,14,3,0,9.3,1.0,1,Hôm qua,3
