Price_Billion,Price_Per_m2,Area_m2,District,Ward,Bedrooms,Is_MatTien,Width_m,Floors,Is Hem,Post Time,Toilets
88.0,369.75,238.0,Quận 1,Phạm Ngũ Lão,10.0,1,14.0,7.0,0,2025-12-25,7.0
16.9,150.89,112.0,Quận 7,Phú Mỹ,3.0,1,12.0,3.0,0,2025-12-25,3.0
5.2,64.2,81.0,Thành phố Thủ Đức,Linh Xuân,2.0,0,5.0,2.5,1,2025-12-25,2.0
72.0,1469.39,49.0,Quận 1,Bến Nghé,4.0,1,4.0,3.0,0,2025-12-25,4.0
12.9,322.5,40.0,Quận 3,2,3.0,1,3.5,5.0,0,2025-12-25,3.0
114.0,641.39,177.74,Quận 1,Cô Giang,10.0,1,10.2,5.0,0,2025-12-25,10.0
4.39,84.42,52.0,Thành phố Thủ Đức,Hiệp Bình Chánh,2.0,1,4.0,3.0,0,2025-12-25,2.0
29.0,396.17,73.2,Quận 10,2,3.0,1,4.12,2.5,0,2025-12-25,3.0
50.0,133.33,375.0,Thành phố Thủ Đức,Bình An,10.0,1,16.0,4.5,0,2025-12-25,10.0
9.7,179.63,54.0,Quận 5,1,5.0,0,5.0,3.5,1,2025-12-25,5.0
115.0,552.88,208.0,Quận 1,Bến Thành,5.0,1,8.0,7.0,0,2025-12-25,6.0
4.7,246.07,19.1,Quận 3,11,3.0,1,4.1,3.5,0,2025-12-25,3.0
8.5,242.86,35.0,Quận 3,2,3.0,1,3.5,3.0,0,2025-12-25,3.0
8.2,234.29,35.0,Quận 10,2,4.0,1,3.5,4.0,0,2025-12-25,4.0
5.38,105.49,51.0,Quận 3,6,3.0,1,4.2,2.5,0,2025-12-25,3.0
12.5,297.62,42.0,Quận 1,Cầu Ông Lãnh,5.0,1,6.0,4.0,0,2025-12-25,6.0
10.5,218.75,48.0,Quận 8,5,4.0,1,4.0,4.5,0,2025-12-25,4.0
43.0,307.14,140.0,Quận 1,Đa Kao,8.0,0,6.5,4.0,1,2025-12-25,8.0
4.28,51.88,82.5,Thành phố Thủ Đức,Linh Đông,4.0,0,5.0,1.0,1,2025-12-25,4.0
58.0,367.09,158.0,Thành phố Thủ Đức,Bình An,10.0,1,7.5,5.0,0,2025-12-25,10.0
5.45,35.34,154.2,Quận 12,Thạnh Xuân,1.0,1,5.0,1.0,0,2025-12-25,2.0
8.8,115.79,76.0,Quận 7,Tân Hưng,2.0,1,3.2,2.0,0,2025-12-25,2.0
63.0,443.66,142.0,Quận 1,Bến Thành,6.0,1,7.2,8.0,0,2025-12-25,8.0
31.0,344.44,90.0,Quận 1,Tân Định,8.0,1,4.5,5.0,0,2025-12-25,10.0
12.5,89.29,140.0,Thành phố Thủ Đức,Hiệp Bình Chánh,6.0,1,10.0,1.0,0,2025-12-25,5.0
6.9,160.47,43.0,Quận 4,4,3.0,0,3.7,2.5,1,2025-12-25,3.0
6.3,70.0,90.0,Quận 4,16,4.0,1,3.2,4.0,0,2025-12-25,9.0
5.45,80.15,68.0,Quận 8,16,3.0,1,4.0,1.0,0,2025-12-25,3.0
4.7,116.92,40.2,Quận 4,13,3.0,1,3.4,2.0,0,2025-12-25,3.0
5.8,96.67,60.0,Quận 4,14,3.0,0,3.4,3.0,1,2025-12-25,3.0
10.2,127.5,80.0,Thành phố Thủ Đức,Linh Chiểu,2.0,1,4.5,1.0,0,2025-12-25,2.0
35.0,36.84,950.0,Quận 12,Đông Hưng Thuận,4.0,1,28.0,2.0,0,2025-12-25,4.0
3.29,52.22,63.0,Thành phố Thủ Đức,Bình Thọ,3.0,0,4.0,2.5,1,2025-12-25,3.0
3.35,52.51,63.8,Thành phố Thủ Đức,Bình Thọ,3.0,0,5.32,2.5,1,2025-12-25,3.0
6.5,106.91,60.8,Quận 7,Tân Quy,6.0,0,3.8,3.0,1,2025-12-25,4.0
55.0,275.0,200.0,Quận 10,1,10.0,1,8.0,6.0,0,2025-12-25,10.0
55.0,343.75,160.0,Quận 1,Nguyễn Cư Trinh,10.0,1,8.0,7.0,0,2025-12-25,10.0
28.0,321.84,87.0,Thành phố Thủ Đức,Bình An,6.0,0,5.0,5.0,1,2025-12-25,6.0
80.0,355.56,225.0,Quận 1,Phạm Ngũ Lão,10.0,1,15.0,2.0,0,2025-12-25,10.0
3.8,223.53,17.0,Quận 3,9,3.0,0,3.0,4.0,1,2025-12-25,3.0
4.98,121.46,41.0,Quận 8,4,3.0,1,3.0,2.0,0,2025-12-25,3.0
5.2,64.2,81.0,Thành phố Thủ Đức,Linh Xuân,2.0,1,5.0,2.5,0,2025-12-25,2.0
6.9,230.0,30.0,Quận 10,2,3.0,0,10.0,4.5,1,2025-12-25,3.0
16.9,150.89,112.0,Quận 7,Phú Mỹ,4.0,1,7.0,4.0,0,2025-12-25,4.0
12.5,72.67,172.0,Quận 12,Đông Hưng Thuận,1.0,1,8.0,1.0,0,2025-12-25,1.0
32.0,49.16,651.0,Quận 12,An Phú Đông,3.0,1,20.0,1.0,0,2025-12-25,2.0
64.0,581.82,110.0,Quận 1,Bến Thành,4.0,1,7.5,3.0,0,2025-12-25,3.0
7.9,133.9,59.0,Thành phố Thủ Đức,Linh Đông,4.0,0,4.0,4.0,1,2025-12-25,4.0
32.5,433.33,75.0,Quận 3,14,5.0,1,4.5,2.5,0,2025-12-25,8.0
27.5,381.94,72.0,Quận 10,2,8.0,1,3.0,4.0,0,2025-12-25,9.0
5.59,69.88,80.0,Quận 12,Tân Thới Hiệp,3.0,0,4.0,1.0,1,2025-12-25,3.0
2.45,40.83,60.0,Thành phố Thủ Đức,Linh Đông,4.0,0,5.0,3.0,1,2025-12-25,4.0
19.0,220.93,86.0,Quận 12,Tân Thới Hiệp,13.0,1,5.0,5.5,0,2025-12-25,12.0
52.0,619.05,84.0,Quận 10,2,6.0,1,5.0,4.0,0,2025-12-25,4.0
5.5,91.67,60.0,Quận 12,An Phú Đông,37.0,1,5.0,3.0,0,2025-12-25,4.0
185.0,528.57,350.0,Quận 1,Tân Định,6.0,1,14.0,7.0,0,2025-12-25,7.0
5.25,102.94,51.0,Thành phố Thủ Đức,Linh Trung,4.0,1,7.2,3.0,0,2025-12-25,4.0
5.9,81.94,72.0,Quận 7,Phú Thuận,4.0,1,3.0,1.0,0,2025-12-25,4.0
7.2,75.39,95.5,Thành phố Thủ Đức,Linh Tây,3.0,1,5.2,1.0,0,2025-12-25,3.0
5.35,89.17,60.0,Quận 12,Thới An,5.0,1,5.0,2.0,0,2025-12-25,5.0
10.0,250.0,40.0,Quận 11,3,4.0,1,4.0,4.0,0,2025-12-25,4.0
5.9,81.94,72.0,Quận 7,Phú Thuận,4.0,1,9.0,5.0,0,2025-12-25,4.0
8.5,34.69,245.0,Quận 12,An Phú Đông,245.0,1,8.0,3.5,0,2025-12-25,245.0
5.6,56.0,100.0,Quận 12,Thạnh Xuân,4.0,1,4.88,1.0,0,2025-12-25,4.0
7.5,145.91,51.4,Thành phố Thủ Đức,Linh Đông,6.0,1,9.0,4.0,0,2025-12-25,6.0
4.6,88.46,52.0,Thành phố Thủ Đức,Hiệp Bình Chánh,2.0,0,4.0,1.0,1,2025-12-25,2.0
22.0,229.17,96.0,Quận 1,Cầu Ông Lãnh,4.0,0,7.2,4.0,1,2025-12-25,4.0
7.1,83.53,85.0,Quận 8,2,3.0,1,4.2,3.0,0,2025-12-25,3.0
3.9,40.84,95.5,Quận 12,Thạnh Xuân,3.0,1,4.1,1.0,0,2025-12-25,4.0
12.99,111.03,117.0,Quận 6,13,6.0,1,6.5,3.0,0,2025-12-25,4.0
13.5,259.62,52.0,Quận 1,Tân Định,2.0,1,1.0,3.5,0,2025-12-25,2.0
10.0,208.33,48.0,Quận 8,5,3.0,1,24.0,3.0,0,2025-12-25,3.0
20.0,606.06,33.0,Quận 3,5,4.0,1,4.0,6.0,0,2025-12-25,4.0
14.0,266.67,52.5,Quận 3,6,2.0,1,3.2,1.0,0,2025-12-25,2.0
6.7,69.79,96.0,Thành phố Thủ Đức,Linh Tây,4.0,0,5.2,5.0,1,2025-12-25,3.0
1.35,30.68,44.0,Quận 12,Thạnh Xuân,2.0,1,4.0,2.0,0,2025-12-25,2.0
1.35,28.12,48.0,Quận 12,Thạnh Xuân,2.0,1,4.0,2.0,0,2025-12-25,2.0
17.9,162.73,110.0,Quận 6,10,6.0,1,4.0,8.0,0,2025-12-25,6.0
8.05,149.91,53.7,Thành phố Thủ Đức,Hiệp Bình Phước,4.0,1,6.0,3.5,0,2025-12-25,4.0
29.0,306.88,94.5,Quận 10,2,4.0,1,10.0,5.0,0,2025-12-25,6.0
4.3,74.78,57.5,Thành phố Thủ Đức,Bình An,3.0,0,5.0,4.0,1,2025-12-25,3.0
5.2,61.18,85.0,Quận 12,An Phú Đông,3.0,0,7.0,4.5,1,2025-12-25,3.0
4.2,44.12,95.2,Thành phố Thủ Đức,Linh Xuân,3.0,1,5.0,1.0,0,2025-12-25,3.0
31.4,389.58,80.6,Quận 5,8,5.0,1,4.0,4.0,0,2025-12-25,7.0
3.55,58.2,61.0,Quận 5,12,2.0,1,4.0,3.0,0,2025-12-25,2.0
6.0,125.0,48.0,Quận 5,5,2.0,0,2.0,1.0,1,2025-12-25,2.0
4.5,90.0,50.0,Thành phố Thủ Đức,Linh Chiểu,2.0,1,4.0,2.0,0,2025-12-25,2.0
60.0,416.67,144.0,Quận 1,Tân Định,10.0,1,8.0,7.0,0,2025-12-25,10.0
4.07,58.48,69.6,Quận 3,6,5.0,1,4.1,3.0,0,2025-12-25,5.0
5.19,54.06,96.0,Quận 12,Thới An,2.0,1,5.0,1.0,0,2025-12-25,2.0
11.5,319.44,36.0,Quận 10,2,3.0,0,5.0,3.0,1,2025-12-25,3.0
15.0,121.95,123.0,Thành phố Thủ Đức,Hiệp Bình Chánh,6.0,1,7.0,1.0,0,2025-12-25,6.0
5.25,67.31,78.0,Thành phố Thủ Đức,Hiệp Bình Phước,3.0,1,5.0,1.0,0,2025-12-25,3.0
9.2,105.7,87.04,Quận 7,Tân Thuận Đông,2.0,0,5.0,3.0,1,2025-12-25,10.0
16.0,80.0,200.0,Thành phố Thủ Đức,Hiệp Bình Chánh,2.0,1,10.0,1.0,0,2025-12-25,2.0
4.7,54.02,87.0,Quận 12,Tân Hưng Thuận,3.0,1,5.0,3.5,0,2025-12-25,3.0
9.2,85.19,108.0,Quận 8,5,6.0,1,5.5,1.0,0,2025-12-25,7.0
7.2,116.13,62.0,Thành phố Thủ Đức,Hiệp Bình Chánh,5.0,1,4.0,4.0,0,2025-12-25,5.0
15.5,99.36,156.0,Quận 7,Tân Thuận Đông,10.0,1,8.4,7.0,0,2025-12-25,7.0
8.95,157.02,57.0,Quận 10,2,10.0,1,5.3,5.5,0,2025-12-25,8.0
1.68,58.33,28.8,Quận 12,Tân Thới Hiệp,2.0,1,3.2,2.0,0,2025-12-25,2.0
7.99,80.71,99.0,Thành phố Thủ Đức,Tam Phú,3.0,0,5.0,2.0,1,2025-12-25,4.0
19.5,195.0,100.0,Quận 5,4,4.0,1,30.0,4.0,0,2025-12-25,4.0
5.99,60.52,98.97,Quận 7,Phú Thuận,3.0,1,5.56,1.0,0,2025-12-25,3.0
3.18,155.88,20.4,Quận 11,14,2.0,1,3.0,2.0,0,2025-12-25,2.0
42.0,204.88,205.0,Quận 1,Tân Định,5.0,1,4.43,2.5,0,2025-12-25,6.0
12.5,297.62,42.0,Quận 1,Cầu Ông Lãnh,5.0,1,4.0,4.0,0,2025-12-25,6.0
6.5,106.91,60.8,Quận 7,Tân Quy,4.0,0,3.8,3.0,1,2025-12-25,4.0
10.3,97.17,106.0,Thành phố Thủ Đức,Hiệp Bình Phước,4.0,1,5.3,3.5,0,2025-12-25,4.0
4.59,69.55,66.0,Quận 1,Cầu Kho,3.0,0,4.0,2.0,1,2025-12-25,3.0
7.3,69.52,105.0,Quận 6,8,3.0,1,7.0,2.0,0,2025-12-25,3.0
7.7,233.33,33.0,Quận 10,2,3.0,1,3.2,3.5,0,2025-12-25,3.0
75.0,827.81,90.6,Quận 3,6,10.0,1,6.0,5.0,0,2025-12-25,9.0
9.9,52.11,190.0,Quận 12,Tân Chánh Hiệp,5.0,1,5.2,1.0,0,2025-12-25,5.0
16.5,97.06,170.0,Quận 12,An Phú Đông,4.0,1,7.0,2.0,0,2025-12-25,4.0
150.0,454.55,330.0,Quận 11,15,10.0,1,15.0,9.0,0,2025-12-25,10.0
24.0,333.33,72.0,Quận 3,14,5.0,1,7.0,2.0,0,2025-12-25,5.0
90.0,600.0,150.0,Quận 1,Bến Nghé,10.0,1,6.0,3.0,0,2025-12-25,10.0
5.35,89.17,60.0,Quận 12,Thới An,3.0,0,4.0,2.0,1,2025-12-25,3.0
23.0,370.97,62.0,Quận 1,Bến Thành,1.0,0,4.9,3.5,1,2025-12-25,5.0
37.0,352.38,105.0,Quận 3,6,10.0,1,4.2,4.5,0,2025-12-25,10.0
80.0,266.67,300.0,Quận 1,Cầu Ông Lãnh,5.0,1,16.0,1.0,0,2025-12-25,4.0
27.0,171.43,157.5,Quận 7,Phú Thuận,4.0,1,4.5,7.5,0,2025-12-25,4.0
7.8,127.87,61.0,Quận 11,5,4.0,1,2.0,3.5,0,2025-12-25,4.0
6.5,41.14,158.0,Quận 12,An Phú Đông,6.0,1,7.0,1.0,0,2025-12-25,6.0
5.25,102.94,51.0,Thành phố Thủ Đức,Linh Trung,3.0,1,7.2,2.5,0,2025-12-25,3.0
12.9,120.79,106.8,Thành phố Thủ Đức,Bình Thọ,4.0,0,6.0,1.0,1,2025-12-25,4.0
9.5,135.71,70.0,Quận 12,Tân Hưng Thuận,3.0,1,4.0,3.0,0,2025-12-25,4.0
29.0,144.86,200.2,Thành phố Thủ Đức,Bình An,5.0,1,12.0,2.5,0,2025-12-25,5.0
7.99,153.65,52.0,Quận 7,Phú Thuận,4.0,1,4.0,4.0,0,2025-12-25,4.0
6.5,61.9,105.0,Thành phố Thủ Đức,Hiệp Bình Phước,4.0,1,1.0,2.0,0,2025-12-25,4.0
10.0,81.3,123.0,Thành phố Thủ Đức,Hiệp Bình Phước,2.0,0,8.0,1.0,1,2025-12-25,2.0
11.8,111.32,106.0,Quận 8,2,4.0,1,4.3,3.0,0,2025-12-25,4.0
52.0,277.33,187.5,Quận 1,Đa Kao,10.0,1,12.5,4.0,0,2025-12-25,10.0
17.5,153.51,114.0,Thành phố Thủ Đức,Hiệp Bình Chánh,4.0,1,6.0,1.0,0,2025-12-25,5.0
6.65,83.12,80.0,Quận 12,An Phú Đông,5.0,1,4.0,4.0,0,2025-12-25,5.0
14.5,103.57,140.0,Quận 8,2,7.0,0,5.5,3.5,1,2025-12-25,14.0
45.0,330.88,136.0,Quận 1,Đa Kao,10.0,1,6.5,6.0,0,2025-12-25,6.0
13.0,147.73,88.0,Quận 8,5,3.0,1,4.7,1.0,0,2025-12-25,3.0
11.3,176.56,64.0,Quận 10,2,10.0,1,3.2,2.0,0,2025-12-25,10.0
7.0,109.38,64.0,Quận 8,1,3.0,0,4.0,3.0,1,2025-12-25,3.0
6.35,88.19,72.0,Quận 10,2,30.0,0,4.5,4.0,1,2025-12-25,30.0
4.8,60.76,79.0,Quận 1,Tân Định,4.0,0,5.0,3.5,1,2025-12-25,4.0
11.0,161.76,68.0,Quận 11,10,5.0,1,4.0,5.0,0,2025-12-25,5.0
5.0,104.17,48.0,Quận 6,13,5.0,0,2.0,2.0,1,2025-12-25,5.0
11.5,149.35,77.0,Quận 8,2,4.0,1,30.0,3.5,0,2025-12-25,4.0
8.5,125.0,68.0,Quận 6,4,2.0,1,4.0,4.0,0,2025-12-25,2.0
3.25,27.08,120.0,Thành phố Thủ Đức,Hiệp Bình Chánh,6.0,0,6.0,3.5,1,2025-12-25,4.0
26.0,162.5,160.0,Quận 8,4,5.0,1,16.0,3.5,0,2025-12-25,5.0
3.99,95.0,42.0,Quận 12,Tân Thới Hiệp,42.0,1,3.8,2.0,0,2025-12-25,42.0
5.4,135.0,40.0,Quận 6,8,5.0,0,4.0,4.0,1,2025-12-25,5.0
6.0,111.11,54.0,Quận 8,1,4.0,1,5.0,4.5,0,2025-12-25,4.0
2.9,70.73,41.0,Thành phố Thủ Đức,Hiệp Bình Chánh,5.0,1,4.0,3.5,0,2025-12-25,5.0
6.3,121.15,52.0,Thành phố Thủ Đức,Linh Đông,4.0,1,4.0,3.5,0,2025-12-25,4.0
85.0,321.97,264.0,Thành phố Thủ Đức,Bình An,4.0,1,12.0,4.0,0,2025-12-25,6.0
13.5,329.27,41.0,Quận 8,2,3.0,1,30.0,3.0,0,2025-12-25,3.0
90.0,292.21,308.0,Quận 1,Đa Kao,3.0,1,14.0,10.0,0,2025-12-25,3.0
78.0,696.43,112.0,Quận 1,Bến Nghé,2.0,1,7.0,2.0,0,2025-12-25,4.0
4.5,86.54,52.0,Thành phố Thủ Đức,Hiệp Bình Chánh,3.0,1,4.0,3.0,0,2025-12-25,3.0
13.7,95.14,144.0,Thành phố Thủ Đức,Hiệp Bình Chánh,9.0,1,6.0,5.0,0,2025-12-25,8.0
4.48,128.0,35.0,Quận 8,3,3.0,0,3.7,2.5,1,2025-12-25,3.0
55.0,179.15,307.0,Thành phố Thủ Đức,Trường Thọ,10.0,0,8.0,3.0,1,2025-12-25,10.0
17.9,319.64,56.0,Quận 1,Tân Định,5.0,1,3.35,5.0,0,2025-12-25,6.0
48.0,527.47,91.0,Quận 1,Bến Thành,4.0,1,7.0,5.0,0,2025-12-25,4.0
79.0,526.67,150.0,Quận 1,Đa Kao,10.0,1,7.5,7.0,0,2025-12-25,10.0
4.95,68.75,72.0,Thành phố Thủ Đức,Hiệp Bình Phước,2.0,1,4.0,2.0,0,2025-12-25,2.0
6.1,112.96,54.0,Thành phố Thủ Đức,Linh Đông,4.0,1,4.0,4.0,0,2025-12-25,4.0
2.06,114.44,18.0,Quận 8,16,2.0,1,3.0,2.0,0,2025-12-25,2.0
12.5,138.89,90.0,Thành phố Thủ Đức,Hiệp Bình Chánh,2.0,1,5.0,1.0,0,2025-12-25,2.0
7.5,150.0,50.0,Quận 4,6,5.0,0,6.4,4.0,1,2025-12-25,6.0
2.7,197.08,13.7,Quận 4,8,2.0,1,3.0,3.0,0,2025-12-25,2.0
9.5,131.94,72.0,Quận 3,4,4.0,1,3.0,3.0,0,2025-12-25,4.0
23.0,353.85,65.0,Quận 1,Phạm Ngũ Lão,5.0,0,4.0,3.0,1,2025-12-25,5.0
4.3,204.76,21.0,Quận 4,8,2.0,1,4.0,3.0,0,2025-12-25,2.0
36.98,184.9,200.0,Quận 12,Thới An,10.0,1,8.0,8.5,0,2025-12-25,11.0
43.0,134.38,320.0,Thành phố Thủ Đức,Linh Chiểu,10.0,1,8.5,7.0,0,2025-12-25,10.0
13.9,133.65,104.0,Quận 6,11,5.0,1,16.0,5.5,0,2025-12-25,5.0
6.35,115.45,55.0,Quận 12,Hiệp Thành,5.0,1,5.0,5.0,0,2025-12-25,5.0
9.8,116.67,84.0,Quận 11,8,5.0,0,4.0,2.0,1,2025-12-25,5.0
6.1,93.42,65.3,Quận 12,Thới An,4.0,0,6.0,3.0,1,2025-12-25,4.0
7.3,39.25,186.0,Quận 12,An Phú Đông,4.0,0,7.3,1.0,1,2025-12-25,4.0
29.0,446.84,64.9,Quận 1,Bến Thành,7.0,1,4.0,3.0,0,2025-12-25,7.0
7.7,137.5,56.0,Quận 7,Phú Thuận,4.0,0,4.0,3.0,1,2025-12-25,4.0
21.5,195.45,110.0,Quận 11,15,5.0,0,4.0,3.0,1,2025-12-25,5.0
6.78,169.5,40.0,Quận 1,Tân Định,2.0,1,4.0,1.0,0,2025-12-25,2.0
25.0,40.06,624.0,Thành phố Thủ Đức,Linh Trung,2.0,1,13.9,1.0,0,2025-12-25,2.0
7.5,187.5,40.0,Quận 11,3,3.0,1,3.5,3.0,0,2025-12-25,3.0
6.7,69.79,96.0,Thành phố Thủ Đức,Linh Tây,4.0,0,5.2,5.0,1,2025-12-25,3.0
57.0,335.29,170.0,Quận 1,Đa Kao,10.0,1,9.0,5.0,0,2025-12-25,10.0
10.5,218.75,48.0,Quận 7,Tân Thuận Tây,4.0,1,4.0,2.0,0,2025-12-25,4.0
76.5,337.0,227.0,Quận 7,Tân Phong,10.0,1,12.75,1.0,0,2025-12-25,10.0
110.0,467.49,235.3,Quận 3,1,6.0,1,8.26,4.0,0,2025-12-25,6.0
7.8,115.73,67.4,Quận 4,4,4.0,1,6.0,2.0,0,2025-12-25,4.0
11.2,175.0,64.0,Quận 7,Tân Hưng,4.0,1,4.0,3.5,0,2025-12-25,4.0
5.7,111.76,51.0,Thành phố Thủ Đức,Hiệp Bình Chánh,3.0,1,4.5,2.0,0,2025-12-25,3.0
3.55,25.36,140.0,Thành phố Thủ Đức,Bình An,4.0,0,5.0,3.5,1,2025-12-25,4.0
3.6,37.66,95.6,Thành phố Thủ Đức,Trường Thọ,4.0,0,5.0,3.5,1,2025-12-25,5.0
10.5,140.0,75.0,Thành phố Thủ Đức,Linh Đông,9.0,0,5.0,5.5,1,2025-12-25,9.0
95.0,182.69,520.0,Quận 11,15,2.0,1,20.5,2.0,0,2025-12-25,2.0
9.7,80.83,120.0,Thành phố Thủ Đức,Linh Tây,5.0,1,6.0,1.0,0,2025-12-25,5.0
7.68,109.71,70.0,Quận 7,Phú Thuận,7.0,1,5.0,3.0,0,2025-12-25,4.0
24.0,352.94,68.0,Quận 10,4,4.0,1,6.0,6.0,0,2025-12-25,4.0
6.0,60.0,100.0,Thành phố Thủ Đức,Linh Đông,3.0,0,5.0,1.0,1,2025-12-25,3.0
13.8,115.0,120.0,Thành phố Thủ Đức,Bình An,8.0,1,7.0,1.0,0,2025-12-25,5.0
36.0,218.18,165.0,Quận 3,1,10.0,1,12.0,4.0,0,2025-12-25,10.0
4.95,55.0,90.0,Quận 12,Đông Hưng Thuận,2.0,1,4.0,2.0,0,2025-12-25,3.0
5.9,92.19,64.0,Thành phố Thủ Đức,Trường Thọ,4.0,1,5.0,1.0,0,2025-12-25,4.0
1.75,53.03,33.0,Quận 12,Thạnh Xuân,2.0,1,3.0,2.0,0,2025-12-25,2.0
8.55,190.0,45.0,Quận 3,14,4.0,0,4.5,3.0,1,2025-12-25,4.0
4.6,61.33,75.0,Thành phố Thủ Đức,Hiệp Bình Chánh,2.0,0,4.0,1.0,1,2025-12-25,2.0
4.0,93.02,43.0,Quận 6,2,3.0,1,3.0,2.0,0,2025-12-25,3.0
8.7,108.75,80.0,Thành phố Thủ Đức,Hiệp Bình Chánh,4.0,1,8.0,3.5,0,2025-12-25,4.0
9.18,153.0,60.0,Quận 10,2,9.0,0,5.0,3.0,1,2025-12-25,4.0
15.0,145.35,103.2,Thành phố Thủ Đức,Linh Tây,3.0,0,5.54,4.5,1,2025-12-25,3.0
7.6,75.25,101.0,Quận 12,Thạnh Xuân,5.0,1,4.0,4.0,0,2025-12-25,5.0
20.5,244.05,84.0,Quận 7,Tân Hưng,5.0,1,4.0,5.5,0,2025-12-25,6.0
7.2,120.0,60.0,Quận 7,Tân Hưng,2.0,1,5.0,2.0,0,2025-12-25,2.0
13.5,135.0,100.0,Quận 7,Tân Kiểng,4.0,1,5.0,3.0,0,2025-12-25,4.0
6.55,81.88,80.0,Quận 12,Tân Chánh Hiệp,3.0,1,4.02,3.5,0,2025-12-25,4.0
9.9,49.5,200.0,Thành phố Thủ Đức,Bình Chiểu,3.0,1,5.2,6.5,0,2025-12-25,4.0
48.0,272.73,176.0,Quận 5,8,10.0,1,8.0,6.0,0,2025-12-25,10.0
4.7,81.03,58.0,Quận 12,An Phú Đông,3.0,1,4.0,3.0,0,2025-12-25,3.0
6.3,103.28,61.0,Thành phố Thủ Đức,Hiệp Bình Chánh,5.0,1,4.21,1.0,0,2025-12-25,4.0
18.0,225.0,80.0,Thành phố Thủ Đức,Bình An,4.0,1,4.0,3.5,0,2025-12-25,4.0
11.7,234.0,50.0,Quận 7,Tân Hưng,3.0,1,4.0,4.0,0,2025-12-25,3.0
1.65,46.22,35.7,Quận 7,Tân Kiểng,95.0,0,3.0,2.0,1,2025-12-25,95.0
65.0,541.67,120.0,Quận 1,Phạm Ngũ Lão,3.0,1,7.0,11.0,0,2025-12-25,10.0
75.0,563.91,133.0,Thành phố Thủ Đức,Bình An,10.0,1,7.0,3.5,0,2025-12-25,10.0
5.89,218.15,27.0,Quận 5,1,2.0,1,3.0,3.0,0,2025-12-25,2.0
3.15,75.0,42.0,Quận 12,An Phú Đông,3.0,1,3.5,2.0,0,2025-12-25,3.0
13.7,112.76,121.5,Quận 12,Trung Mỹ Tây,5.0,1,6.0,5.0,0,2025-12-25,4.0
3.18,62.35,51.0,Thành phố Thủ Đức,Tam Bình,3.0,1,4.1,1.0,0,2025-12-25,3.0
6.5,77.38,84.0,Quận 12,Tân Chánh Hiệp,3.0,1,8.0,3.0,0,2025-12-25,3.0
15.1,222.06,68.0,Quận 8,5,6.0,1,4.3,4.0,0,2025-12-25,4.0
4.65,71.54,65.0,Quận 12,Tân Thới Hiệp,3.0,1,5.0,3.0,0,2025-12-25,3.0
10.0,37.17,269.0,Quận 8,10,8.0,1,9.2,1.0,0,2025-12-25,8.0
8.5,69.96,121.5,Quận 7,Phú Thuận,4.0,1,5.0,4.0,0,2025-12-25,4.0
3.99,110.83,36.0,Quận 7,Tân Thuận Tây,4.0,1,3.0,3.0,0,2025-12-25,4.0
13.7,95.14,144.0,Thành phố Thủ Đức,Hiệp Bình Chánh,9.0,1,6.0,1.0,0,2025-12-25,8.0
17.5,134.62,130.0,Quận 12,Trung Mỹ Tây,10.0,1,4.5,1.0,0,2025-12-25,10.0
7.0,104.48,67.0,Thành phố Thủ Đức,Linh Chiểu,4.0,1,5.5,3.0,0,2025-12-25,4.0
13.2,264.0,50.0,Quận 10,2,5.0,1,4.5,3.0,0,2025-12-25,5.0
5.77,108.46,53.2,Quận 1,Cô Giang,4.0,1,3.8,4.0,0,2025-12-25,4.0
9.99,161.13,62.0,Quận 10,2,3.0,0,6.2,2.0,1,2025-12-25,3.0
6.0,101.69,59.0,Quận 7,Tân Hưng,4.0,1,5.2,2.0,0,2025-12-25,4.0
7.7,75.49,102.0,Thành phố Thủ Đức,Trường Thọ,4.0,0,6.0,1.0,1,2025-12-25,4.0
3.8,39.52,96.15,Quận 12,Thạnh Xuân,3.0,1,5.0,2.0,0,2025-12-25,3.0
13.2,123.36,107.0,Quận 4,1,5.0,0,8.0,1.0,1,2025-12-25,6.0
7.8,121.88,64.0,Quận 8,13,4.0,0,4.0,4.0,1,2025-12-25,4.0
11.9,72.12,165.0,Quận 12,Trung Mỹ Tây,4.0,1,6.0,2.0,0,2025-12-25,4.0
16.0,59.26,270.0,Quận 12,Đông Hưng Thuận,3.0,1,6.0,2.0,0,2025-12-25,3.0
20.7,258.75,80.0,Quận 7,Tân Quy,6.0,1,4.0,5.5,0,2025-12-25,5.0
5.9,81.94,72.0,Quận 7,Phú Thuận,4.0,1,8.0,5.0,0,2025-12-25,4.0
15.0,208.33,72.0,Quận 6,4,5.0,1,2.0,5.0,0,2025-12-25,5.0
6.25,93.28,67.0,Thành phố Thủ Đức,Hiệp Bình Phước,4.0,1,4.0,1.0,0,2025-12-25,4.0
32.0,228.57,140.0,Quận 7,Tân Hưng,10.0,1,7.0,6.0,0,2025-12-25,10.0
8.3,103.75,80.0,Quận 7,Tân Hưng,2.0,1,5.0,2.0,0,2025-12-25,2.0
7.19,59.92,120.0,Quận 12,Thới An,4.0,1,5.0,2.5,0,2025-12-25,3.0
6.2,106.35,58.3,Quận 8,16,4.0,1,7.0,3.0,0,2025-12-25,4.0
7.2,116.13,62.0,Thành phố Thủ Đức,Hiệp Bình Chánh,2.0,1,4.0,4.0,0,2025-12-25,2.0
