Price_Billion,Price_Per_m2,Area_m2,District,Ward,Bedrooms,Is_MatTien,Width_m,Floors,Is Hem,Post Time,Toilets
4.8,85.71,56,Gò Vấp,11,3,0,4,2,1,28/12/2023,2
3.4,91.89,37,Gò Vấp,7,3,0,4.6,2,1,13/02/2023,2
4.5,100,45,Bình Thạnh,11,2,0,4.5,3.5,1,18/09/2023,3
0.62,13.78,45,Hóc Môn,Hóc Môn,2,1,4,2,0,22/05/2023,2
5.5,177.42,31,Tân Bình,14,4,0,6,4,1,01/07/2023,4
3.1,96.88,32,Tân Phú,Tân Quý,1,0,4,2,1,11/03/2023,2
4.55,67.91,67,Gò Vấp,1,4,0,5,1,1,28/03/2023,3
5.5,85.94,64,Gò Vấp,9,3,0,4,2,1,27/03/2023,2
2.7,46.55,58,Bình Tân,Bình Trị Đông,2,0,4,1,1,02/06/2023,2
14.2,156.04,91,Tân Phú,Tân Sơn Nhì,5,0,8,2,1,10/09/2023,3
5.9,105.36,56,Gò Vấp,10,2,0,3.5,2,1,16/05/2023,2
5.2,86.67,60,Gò Vấp,11,3,0,4,2,1,05/10/2023,2
4.05,101.25,40,Gò Vấp,7,2,0,6,2,1,02/10/2023,2
7,70,100,Quận 7,Bình Thuận,6,0,2,1,1,05/12/2023,3
4.5,72.58,62,Bình Tân,Bình Trị Đông,4,0,4,2,1,26/04/2023,3
12,75,160,Bình Tân,Bình Trị Đông,4,0,8,3.5,1,13/10/2023,3
4,111.11,36,Bình Tân,Bình Trị Đông,4,0,4,3,1,03/10/2023,3
6.5,147.73,44,Bình Tân,Bình Trị Đông,4,0,4,5,1,15/12/2023,3
4.5,75,60,Bình Tân,Bình Trị Đông,4,0,6,1,1,03/05/2023,3
5.5,107.84,51,Gò Vấp,7,4,0,4.5,3.5,1,27/11/2023,3
7,100,70,Gò Vấp,8,3,1,4.1,2,0,26/08/2023,2
12,85.71,140,Thành phố Thủ Đức,Phước Long B,5,0,7,3,1,22/02/2023,6
4.3,107.5,40,Tân Phú,Tân Sơn Nhì,2,0,4,2,1,15/07/2023,2
0.5,12.5,40,Hóc Môn,Xuân Thới Thượng,2,1,2,2,0,14/01/2023,2
5.5,73.53,74.8,Thành phố Thủ Đức,Trường Thọ,4,0,4,3,1,06/09/2023,5
7.6,76,100,Bình Tân,Bình Trị Đông,4,0,10,5,1,11/04/2023,3
11.7,97.5,120,Bình Thạnh,25,12,0,5,4,1,27/07/2023,13
9.6,114.29,84,Bình Thạnh,3,2,0,4.2,1,1,01/03/2023,2
26,113.04,230,Tân Phú,Hòa Thạnh,10,0,10,4,1,30/03/2023,10
7.4,71.15,104,Bình Tân,Bình Trị Đông,4,0,4,4,1,04/05/2023,3
6.5,68.42,95,Bình Tân,Bình Trị Đông,4,0,5.9,4.5,1,17/11/2023,3
9.4,110.59,85,Thành phố Thủ Đức,Hiệp Bình Chánh,4,1,5,4,0,01/04/2023,3
7.35,131.25,56,Bình Tân,Bình Trị Đông,4,0,4,5,1,16/09/2023,3
3,78.95,38,Gò Vấp,3,2,0,3.5,2,1,24/06/2023,2
8.9,115.58,77,Gò Vấp,1,3,0,5,4.5,1,09/10/2023,3
9,112.5,80,Thành phố Thủ Đức,Bình Trưng Đông,4,0,4,3.5,1,12/07/2023,5
6,100,60,Quận 5,12,3,0,4,5,1,23/11/2023,3
15,47.92,313,Gò Vấp,5,5,0,5,4.5,1,22/09/2023,6
5.65,97.41,58,Gò Vấp,1,4,0,4.5,3.5,1,25/09/2023,5
4,42.11,95,Thành phố Thủ Đức,Phước Long B,3,1,5.5,1,0,22/05/2023,3
1.55,12.4,125,Củ Chi,An Nhơn Tây,2,0,7.5,1,1,15/02/2023,2
11,122.22,90,Quận 7,Tân Quy,3,1,4,1,0,25/08/2023,3
37.5,412.09,91,Quận 3,14,4,0,16,1,1,21/04/2023,4
6.8,89.47,76,Gò Vấp,11,3,0,4,1,1,24/10/2023,3
4.8,85.71,56,Gò Vấp,4,4,0,4,3.5,1,18/04/2023,3
4.85,85.09,57,Tân Phú,Tân Sơn Nhì,2,1,4,2,0,13/09/2023,2
5.7,44.19,129,Thành phố Thủ Đức,Linh Trung,4,0,6.53,1,1,12/05/2023,3
5.38,106.53,50.5,Thành phố Thủ Đức,Tăng Nhơn Phú A,4,0,4.4,3,1,15/09/2023,3
3,125,24,Quận 10,2,4,0,10,2,1,22/01/2023,4
4.25,170,25,Bình Thạnh,5,3,0,3.5,4,1,13/07/2023,4
0.52,6.93,75,Hóc Môn,Hóc Môn,2,1,4,2,0,23/11/2023,2
5.6,121.74,46,Bình Thạnh,11,2,0,4,2,1,16/01/2023,2
9.49,131.81,72,Bình Thạnh,17,4,1,6,3,0,01/07/2023,4
4.95,73.88,67,Gò Vấp,1,4,1,4.7,1,0,14/01/2023,3
9.4,94,100,Quận 12,Thới An,4,0,5,3,1,27/04/2023,4
5,79.37,63,Tân Phú,Tân Quý,3,0,4,2,1,29/12/2023,3
6.8,100,68,Bình Tân,Bình Trị Đông,4,0,4,4.5,1,26/08/2023,3
4.65,58.12,80,Bình Tân,Bình Trị Đông,4,0,4,1,1,10/02/2023,3
11.9,150.63,79,Gò Vấp,8,3,0,4,3,1,01/01/2023,3
5.85,54.17,108,Bình Tân,Bình Trị Đông,4,0,6,4.5,1,13/09/2023,3
5.9,113.46,52,Bình Tân,Bình Trị Đông,4,0,4,5,1,12/01/2023,3
6.6,91.67,72,Bình Tân,Bình Trị Đông,4,0,4,4.5,1,17/10/2023,3
2.5,89.29,28,Gò Vấp,3,3,0,4,2,1,25/11/2023,2
7.3,101.39,72,Bình Tân,Bình Trị Đông,4,0,4,3.5,1,09/01/2023,3
8.9,89,100,Gò Vấp,11,3,1,3,2,0,20/06/2023,2
4.65,103.33,45,Gò Vấp,4,4,0,4,5,1,12/12/2023,3
2.6,60.47,43,Thành phố Thủ Đức,Phước Long A,2,1,6.7,1,0,31/08/2023,2
8.5,91.4,93,Gò Vấp,5,5,0,5.5,1,1,10/06/2023,5
7.3,130.36,56,Gò Vấp,3,9,0,4,5,1,09/11/2023,9
3.5,100,35,Phú Nhuận,7,3,0,15,1,1,17/05/2023,2
0.69,17.25,40,Hóc Môn,Hóc Môn,2,1,4,2,0,06/10/2023,2
2.7,67.5,40,Gò Vấp,4,2,0,4,1.5,1,24/11/2023,2
4,74.07,54,Gò Vấp,3,3,0,6,2,1,15/04/2023,3
10.99,139.11,79,Gò Vấp,14,5,1,5,5,0,12/06/2023,16
10.3,135.53,76,Gò Vấp,14,4,1,4.2,5,0,14/10/2023,5
5.8,111.54,52,Gò Vấp,5,3,0,5.5,3.5,1,12/03/2023,3
2.3,63.89,36,Tân Phú,Tây Thạnh,3,1,4,1,0,09/09/2023,3
8,106.67,75,Gò Vấp,5,4,0,5,4,1,30/08/2023,5
4.6,93.88,49,Gò Vấp,3,3,0,6.5,2,1,05/07/2023,2
2.85,83.82,34,Gò Vấp,1,2,1,4,2,0,05/09/2023,2
5.6,53.33,105,Quận 12,Tân Thới Nhất,2,0,5.2,1,1,03/11/2023,2
7,155.56,45,Quận 5,7,3,0,3.3,3,1,26/04/2023,2
10.2,102,100,Gò Vấp,9,5,0,6,3,1,21/11/2023,3
3.3,73.33,45,Bình Tân,Bình Trị Đông,4,0,3.1,2,1,13/04/2023,3
18.5,109.47,169,Gò Vấp,9,8,1,8,4,0,06/03/2023,6
2.6,20,130,Bình Chánh,Bình Chánh,4,0,7,1,1,15/11/2023,3
4.5,112.5,40,Gò Vấp,3,4,0,5,3.5,1,14/01/2023,3
4.8,120,40,Bình Thạnh,6,3,0,3.5,2,1,20/09/2023,2
5.99,103.28,58,Gò Vấp,11,4,0,4,4,1,20/04/2023,3
4.5,86.54,52,Bình Thạnh,11,2,0,4,3.5,1,27/03/2023,3
5.8,105.45,55,Bình Thạnh,11,5,0,3,4,1,06/12/2023,5
4.8,68.57,70,Bình Thạnh,11,7,0,4.5,2,1,17/12/2023,7
9.7,74.62,130,Hóc Môn,Hóc Môn,4,1,5,3,0,24/03/2023,3
4.6,57.5,80,Thành phố Thủ Đức,Hiệp Bình Chánh,3,0,5,2,1,18/06/2023,3
4.3,122.86,35,Gò Vấp,7,4,0,3.5,3,1,11/07/2023,3
8.9,178,50,Gò Vấp,8,3,0,4,4,1,04/11/2023,4
4.25,70.83,60,Thành phố Thủ Đức,Hiệp Bình Chánh,2,0,5,2.5,1,16/12/2023,2
7.8,78,100,Gò Vấp,1,10,0,4,1,1,03/05/2023,8
19,108.57,175,Thành phố Thủ Đức,Hiệp Bình Chánh,4,0,9,4,1,22/08/2023,3
4.25,157.41,27,Gò Vấp,3,2,0,3.5,3,1,17/10/2023,3
5.6,94.92,59,Gò Vấp,5,3,0,4.5,3,1,27/12/2023,4
5.75,66.09,87,Gò Vấp,5,3,0,5.3,2,1,07/02/2023,3
0.57,14.25,40,Hóc Môn,Hóc Môn,2,0,4,2,1,04/12/2023,2
7.2,160,45,Bình Thạnh,17,3,0,5,2,1,09/09/2023,2
5.1,51,100,Bình Tân,Bình Hưng Hòa,4,1,8,2,0,28/06/2023,3
5.75,66.09,87,Gò Vấp,5,3,0,5.3,2,1,05/06/2023,3
5.85,88.64,66,Gò Vấp,3,5,0,8,2,1,18/04/2023,4
18.9,108,175,Thành phố Thủ Đức,Hiệp Bình Chánh,4,0,9,4,1,30/12/2023,3
3.1,31,100,Hóc Môn,Xuân Thới Thượng,2,0,6,1,1,08/06/2023,2
4.5,128.57,35,Gò Vấp,8,2,0,3.5,2,1,07/11/2023,2
0.62,6.67,93,Hóc Môn,Hóc Môn,3,1,5,3,0,01/10/2023,2
5.5,39.29,140,Quận 12,Tân Thới Nhất,2,0,5,1,1,29/06/2023,2
4.85,62.18,78,Thành phố Thủ Đức,Linh Tây,3,0,4,2,1,23/10/2023,2
4,100,40,Bình Thạnh,11,3,0,3.5,3,1,08/05/2023,3
5.8,63.74,91,Bình Tân,Bình Hưng Hòa B,4,0,7,3,1,02/04/2023,3
5.5,152.78,36,Bình Thạnh,6,2,0,4.5,4,1,03/01/2023,2
55,229.17,240,Thành phố Thủ Đức,Linh Chiểu,4,1,4.7,4.5,0,26/03/2023,3
5.25,169.35,31,Quận 1,Bến Thành,3,0,3.1,3,1,03/02/2023,3
6.1,108.93,56,Gò Vấp,16,2,0,4,2,1,27/02/2023,2
6.9,115,60,Gò Vấp,3,5,0,4,4,1,04/08/2023,3
12,91.6,131,Thành phố Thủ Đức,Linh Tây,4,0,6,3.5,1,09/09/2023,4
9,150,60,Phú Nhuận,11,7,1,4,4,0,30/05/2023,7
6,115.38,52,Gò Vấp,5,3,0,4,3.5,1,04/02/2023,4
5.4,52.43,103,Bình Tân,Bình Trị Đông,4,0,5,3,1,16/06/2023,3
5.4,79.41,68,Gò Vấp,5,4,0,5,2,1,02/03/2023,4
4.2,84,50,Gò Vấp,7,2,0,3.5,2,1,27/03/2023,2
18.8,107.43,175,Thành phố Thủ Đức,Hiệp Bình Chánh,4,0,9,4,1,18/07/2023,3
10,80,125,Gò Vấp,8,2,0,4.4,1,1,19/03/2023,3
18.5,92.5,200,Gò Vấp,16,4,0,7.4,3,1,01/07/2023,4
8.5,68,125,Thành phố Thủ Đức,Linh Tây,4,0,6,2,1,19/08/2023,3
45,112.5,400,Thành phố Thủ Đức,Bình Thọ,4,1,9,1,0,14/08/2023,3
28,103.7,270,Thành phố Thủ Đức,Trường Thọ,4,1,9,5.5,0,30/01/2023,3
5.5,110,50,Gò Vấp,3,3,0,4.5,2,1,23/07/2023,2
5.95,91.54,65,Gò Vấp,7,3,1,4.5,2,0,24/10/2023,2
4.4,125.71,35,Bình Thạnh,11,2,0,6,3,1,26/08/2023,2
6.8,85,80,Tân Phú,Tân Quý,3,0,5.3,4,1,30/05/2023,3
4.92,82,60,Gò Vấp,7,4,0,4.5,1.5,1,09/01/2023,3
4.7,78.33,60,Gò Vấp,12,2,0,4,2,1,17/06/2023,2
0.65,8.12,80,Hóc Môn,Bà Điểm,3,1,4.5,2,0,18/03/2023,2
19,111.11,171,Thành phố Thủ Đức,Hiệp Bình Chánh,5,0,9,4,1,20/02/2023,6
16.5,66,250,Thành phố Thủ Đức,Hiệp Bình Chánh,4,0,10,2,1,15/06/2023,3
9,150,60,Gò Vấp,5,4,0,5,4,1,10/07/2023,4
8.8,146.67,60,Gò Vấp,7,5,0,5,4.5,1,22/07/2023,6
9,52.02,173,Quận 6,11,4,0,6,4,1,13/08/2023,3
5.3,132.5,40,Bình Thạnh,7,2,0,5,2,1,30/04/2023,2
160,99.19,1613,Thành phố Thủ Đức,Bình Thọ,3,1,32,1,0,24/12/2023,4
10,34.6,289,Thành phố Thủ Đức,Tăng Nhơn Phú B,6,0,7,2,1,15/06/2023,3
4.7,104.44,45,Gò Vấp,11,3,1,4,3,0,16/10/2023,3
10,90.09,111,Gò Vấp,11,4,0,6,3,1,19/02/2023,3
5.8,90.62,64,Thành phố Thủ Đức,Bình Thọ,2,1,4.6,2.5,0,27/10/2023,2
4.2,70,60,Bình Tân,Bình Hưng Hòa A,4,0,4,4,1,04/07/2023,3
11.5,92.74,124,Thành phố Thủ Đức,Bình Thọ,4,0,5.2,4,1,13/08/2023,3
4.7,94,50,Quận 12,Thạnh Lộc,4,0,4.2,4,1,05/05/2023,4
42,112,375,Thành phố Thủ Đức,Bình Thọ,4,1,11,2,0,04/03/2023,3
7.2,144,50,Thành phố Thủ Đức,Linh Trung,4,0,4.03,4.5,1,07/02/2023,3
5.8,175.76,33,Quận 10,2,3,1,8,2.5,0,20/07/2023,3
15,267.86,56,Quận 5,12,4,1,3.5,3,0,19/02/2023,3
63,496.06,127,Phú Nhuận,15,4,0,6.5,1,1,28/12/2023,4
4,76.92,52,Gò Vấp,12,4,0,5,1.5,1,15/03/2023,3
5.5,177.42,31,Gò Vấp,1,3,0,4,3.5,1,02/01/2023,3
51,593.02,86,Quận 3,5,4,1,5.4,4,0,08/08/2023,4
4.7,138.24,34,Bình Thạnh,11,5,0,4,3,1,30/01/2023,3
18,42.86,420,Thành phố Thủ Đức,Linh Tây,4,0,20,3,1,01/05/2023,3
5.1,154.55,33,Bình Thạnh,5,3,0,4,3.5,1,28/03/2023,3
0.55,9.17,60,Hóc Môn,Bà Điểm,2,0,4,2,1,31/03/2023,2
7.45,78.42,95,Bình Thạnh,6,4,1,9,3,0,20/05/2023,4
51,980.77,52,Bình Thạnh,15,2,0,4.8,2,1,08/12/2023,4
8.1,90,90,Gò Vấp,8,3,0,5,3.5,1,31/10/2023,3
5.1,98.08,52,Gò Vấp,4,4,0,4,3.5,1,26/10/2023,3
6.7,119.64,56,Quận 8,3,7,0,4,7,1,25/02/2023,3
16,110.34,145,Tân Bình,1,4,1,5,1,0,09/11/2023,8
30,97.09,309,Tân Bình,13,4,0,7,7,1,14/12/2023,8
2.95,98.33,30,Gò Vấp,4,4,0,3,2,1,04/02/2023,3
6.7,121.82,55,Quận 7,Tân Quy,2,0,4.1,2,1,19/06/2023,2
6.7,134,50,Quận 7,Tân Quy,4,0,4,3,1,19/06/2023,4
5.95,65.38,91,Thành phố Thủ Đức,Trường Thọ,4,0,5,3,1,27/08/2023,3
4.35,124.29,35,Bình Thạnh,7,2,0,4,2,1,30/05/2023,2
4.35,174,25,Gò Vấp,3,3,0,5,4,1,03/09/2023,3
6.5,162.5,40,Quận 10,2,3,0,40,3,1,01/07/2023,3
7.2,91.14,79,Gò Vấp,16,3,1,5.3,1,0,11/08/2023,3
5.15,73.57,70,Bình Thạnh,7,4,1,7,2,0,30/05/2023,4
139,153.76,904,Bình Thạnh,12,5,1,4.4,4.5,0,05/05/2023,7
6.5,130,50,Bình Tân,Bình Hưng Hòa A,4,0,4,5,1,23/01/2023,4
14.5,161.11,90,Thành phố Thủ Đức,Linh Trung,6,1,20,4,0,11/08/2023,7
6.98,72.71,96,Bình Thạnh,15,4,1,6,2,0,26/08/2023,4
5.3,57.61,92,Bình Tân,Bình Trị Đông,4,0,5.1,2,1,05/04/2023,3
5.5,94.83,58,Bình Tân,Bình Trị Đông,4,0,4,4.5,1,14/09/2023,3
3.65,101.39,36,Bình Tân,Bình Trị Đông,4,0,3,3,1,03/01/2023,3
5.6,100,56,Bình Tân,Bình Trị Đông,4,0,4,4.5,1,14/07/2023,3
14,140,100,Bình Tân,Bình Trị Đông,4,1,12,6,0,21/07/2023,3
9,90,100,Gò Vấp,1,5,0,5,6.5,1,12/01/2023,5
6.5,86.67,75,Quận 7,Tân Kiểng,2,0,4.1,4,1,25/12/2023,2
6.3,114.55,55,Quận 7,Tân Quy,2,1,4.2,3,0,22/12/2023,2
7.3,58.4,125,Thành phố Thủ Đức,Linh Đông,4,0,8,2.5,1,20/10/2023,3
63,492.19,128,Phú Nhuận,15,4,0,7,1,1,08/03/2023,4
3.95,71.82,55,Thành phố Thủ Đức,Bình Chiểu,2,0,5,2,1,17/05/2023,2
930,31000,30,Bình Tân,Bình Hưng Hòa B,4,0,4.5,1.5,1,13/02/2023,3
4.8,78.69,61,Gò Vấp,12,2,0,4,2,1,19/07/2023,2
0.55,9.17,60,Hóc Môn,Hóc Môn,2,1,6,2,0,04/10/2023,2
3,42.86,70,Gò Vấp,1,4,0,5,3,1,12/11/2023,8
3,37.5,80,Gò Vấp,6,4,0,4,4,1,10/01/2023,8
3,60,50,Gò Vấp,3,4,0,5,2,1,17/01/2023,8
5,83.33,60,Gò Vấp,12,4,0,4,2,1,06/01/2023,8
185,533.14,347,Tân Bình,2,4,0,15.4,12,1,29/10/2023,8
62,452.55,137,Quận 10,2,9,1,9.9,4.5,0,19/11/2023,4
5,62.5,80,Bình Tân,Bình Trị Đông,4,0,4.2,1,1,15/12/2023,3
5.4,103.85,52,Gò Vấp,3,2,1,4.7,2,0,12/01/2023,2
5.5,137.5,40,Bình Tân,Bình Trị Đông,4,0,3.8,4,1,03/11/2023,3
6.1,138.64,44,Bình Thạnh,13,2,0,6,4.5,1,04/10/2023,3
4.65,116.25,40,Bình Tân,Bình Trị Đông,4,0,4,5,1,21/05/2023,3
4.85,75.78,64,Bình Tân,Bình Trị Đông,4,0,4,1,1,21/11/2023,3
8.9,46.84,190,Quận 3,1,4,1,3,4,0,30/12/2023,4
4,95.24,42,Bình Tân,Bình Trị Đông,4,0,4,1,1,10/02/2023,3
6.4,133.33,48,Gò Vấp,11,4,1,4,3.5,0,29/11/2023,4
25,312.5,80,Quận 10,2,4,1,7,1,0,12/04/2023,4
6.4,106.67,60,Bình Tân,Bình Hưng Hòa A,5,0,6,4.5,1,10/07/2023,5
6,115.38,52,Gò Vấp,1,7,0,4,5,1,12/01/2023,7
9.9,55,180,Bình Chánh,Bình Chánh,4,1,10,1,0,22/01/2023,3
10,100,100,Gò Vấp,1,5,0,5,6.5,1,03/01/2023,5
6.9,150,46,Quận 10,2,6,1,6,3.5,0,24/11/2023,4
5.95,156.58,38,Bình Thạnh,5,5,0,4.5,4,1,31/10/2023,4
7.9,107.48,73.5,Thành phố Thủ Đức,Linh Trung,4,0,30,4.5,1,17/07/2023,5
16,96.97,165,Bình Thạnh,13,2,1,5,1,0,27/11/2023,2
3.8,69.09,55,Gò Vấp,10,2,0,5,2,1,13/01/2023,3
5.69,58.66,97,Thành phố Thủ Đức,Trường Thọ,4,1,5.1,2,0,21/03/2023,3
5.69,132.33,43,Gò Vấp,5,3,0,4,3.5,1,28/12/2023,4
5.4,120,45,Gò Vấp,3,2,1,7,2,0,19/07/2023,2
17,188.89,90,Thành phố Thủ Đức,An Phú,4,1,5,4,0,16/05/2023,4
3.4,100,34,Gò Vấp,8,2,1,3,2,0,29/11/2023,2
6.5,65.66,99,Bình Thạnh,12,4,0,9,2,1,23/12/2023,4
25,354.61,70.5,Quận 10,2,3,1,5,2,0,24/05/2023,3
17.5,91.15,192,Bình Thạnh,5,4,1,12,1,0,23/09/2023,4
27.2,226.67,120,Quận 3,5,4,0,6,1,1,22/11/2023,4
23,172.93,133,Tân Bình,12,6,0,7,4,1,16/05/2023,5
5.7,103.64,55,Tân Bình,4,2,0,4.2,5,1,08/11/2023,2
6.1,65.59,93,Thành phố Thủ Đức,Trường Thọ,4,0,5,3,1,15/11/2023,3
9.39,93.9,100,Bình Thạnh,14,4,0,8,3,1,27/08/2023,4
8.49,70.75,120,Bình Thạnh,6,4,1,10,1,0,19/12/2023,4
11.5,92.74,124,Thành phố Thủ Đức,Bình Thọ,18,0,5.2,4,1,10/06/2023,3
6.4,123.08,52,Bình Thạnh,11,2,0,4,2,1,15/10/2023,2
8,100,80,Gò Vấp,7,4,0,5,3,1,07/06/2023,3
4.25,68.55,62,Gò Vấp,16,3,0,4,2,1,20/02/2023,2
19,139.71,136,Thành phố Thủ Đức,Phú Hữu,3,0,8,3.5,1,24/12/2023,4
4.6,153.33,30,Quận 10,2,2,0,2.7,2,1,19/09/2023,2
10,79.37,126,Thành phố Thủ Đức,Hiệp Bình Chánh,4,1,3.75,1,0,06/10/2023,3
11.5,95.83,120,Thành phố Thủ Đức,Hiệp Bình Chánh,10,0,6,3,1,01/08/2023,11
9.7,77.6,125,Gò Vấp,4,1,0,5,2,1,03/06/2023,1
6.6,126.92,52,Gò Vấp,3,4,0,4,4.5,1,11/02/2023,5
7.7,113.24,68,Gò Vấp,8,5,0,4,3.5,1,03/06/2023,6
1.95,16.96,115,Bình Chánh,Bình Chánh,4,0,5,2,1,16/01/2023,2
7.3,73,100,Thành phố Thủ Đức,Linh Trung,4,0,5.3,1,1,30/04/2023,3
6.35,81.41,78,Bình Tân,Bình Hưng Hòa B,5,1,5,3,0,29/07/2023,3
6.5,260,25,Phú Nhuận,8,3,0,5,3,1,24/04/2023,4
7.5,96.15,78,Bình Tân,An Lạc,4,1,8,4,0,13/03/2023,3
15.3,99.35,154,Bình Thạnh,11,4,0,7,2,1,24/07/2023,4
15.75,132.35,119,Quận 10,2,4,1,7,5,0,15/02/2023,4
3.85,96.25,40,Quận 8,3,2,0,4,2,1,31/03/2023,2
7.7,96.25,80,Tân Bình,10,6,0,4,4,1,26/07/2023,4
14.5,152.63,95,Gò Vấp,5,5,0,5,6,1,09/12/2023,6
10.5,84,125,Thành phố Thủ Đức,Linh Chiểu,4,1,6.5,1,0,14/08/2023,3
4.29,75.26,57,Thành phố Thủ Đức,Phước Long A,3,0,3.6,2,1,17/07/2023,3
8.7,57.62,151,Thành phố Thủ Đức,Hiệp Bình Chánh,4,0,4.2,3,1,20/09/2023,3
12.9,135.79,95,Phú Nhuận,11,5,0,5,6.5,1,26/04/2023,5
0.52,6.12,85,Hóc Môn,Hóc Môn,3,0,5,1,1,17/12/2023,2
6,107.14,56,Gò Vấp,5,7,0,4,5,1,30/08/2023,7
3.9,73.58,53,Gò Vấp,8,2,0,4,2,1,25/07/2023,2
6.5,95.59,68,Gò Vấp,8,4,0,3.5,3.5,1,25/04/2023,5
9.3,132.86,70,Gò Vấp,8,4,1,4,4,0,12/01/2023,6
8.8,44.67,197,Gò Vấp,1,9,0,4,3.5,1,23/12/2023,9
6.6,73.33,90,Quận 12,Tân Hưng Thuận,3,0,4,3.5,1,08/07/2023,3
5.9,69.41,85,Thành phố Thủ Đức,Tăng Nhơn Phú B,3,0,4.6,1,1,15/09/2023,3
3.4,34,100,Thành phố Thủ Đức,Hiệp Phú,3,0,5,1,1,12/08/2023,3
7,125,56,Gò Vấp,5,7,0,4,5,1,19/01/2023,7
4.85,86.61,56,Gò Vấp,11,2,0,4,2,1,07/04/2023,2
7.15,158.89,45,Gò Vấp,1,4,0,5,4,1,20/06/2023,3
12.89,92.07,140,Phú Nhuận,11,4,0,7,1,1,12/12/2023,4
3.3,44,75,Quận 12,Hiệp Thành,2,0,4,1,1,13/06/2023,1
12.95,71.94,180,Phú Nhuận,11,4,0,6,1,1,21/04/2023,4
4.2,105,40,Gò Vấp,1,2,0,4,2,1,01/03/2023,2
8.6,97.73,88,Gò Vấp,16,5,0,4,4.5,1,29/08/2023,5
4.5,107.14,42,Tân Bình,15,4,1,3,4.5,0,31/07/2023,3
8.5,115.65,73.5,Thành phố Thủ Đức,Linh Trung,4,0,30,4.5,1,09/08/2023,5
9.9,141.43,70,Gò Vấp,14,4,0,5,4,1,29/12/2023,5
5.6,87.5,64,Quận 12,Tân Chánh Hiệp,4,0,4,4,1,16/07/2023,4
9.5,135.71,70,Thành phố Thủ Đức,Hiệp Bình Chánh,6,1,4,4.5,0,23/08/2023,6
5.8,95.08,61,Tân Bình,6,2,0,5,2.5,1,18/10/2023,3
15,267.86,56,Thành phố Thủ Đức,Bình An,6,1,4,5,0,15/09/2023,7
6.95,124.11,56,Quận 7,Tân Hưng,4,1,4,1,0,29/05/2023,3
6.05,66.48,91,Thành phố Thủ Đức,Trường Thọ,4,0,6,4,1,11/02/2023,3
12,96.77,124,Thành phố Thủ Đức,Trường Thọ,18,0,5,4,1,10/12/2023,3
3.8,70.37,54,Bình Tân,An Lạc,3,0,4,2,1,26/11/2023,2
45.5,122.31,372,Thành phố Thủ Đức,Bình Thọ,4,1,11,3,0,14/01/2023,3
26,123.81,210,Thành phố Thủ Đức,Bình Thọ,4,1,14,2,0,13/07/2023,3
6,59.41,101,Quận 12,Tân Thới Hiệp,3,1,6.5,2,0,20/01/2023,3
9.1,175,52,Tân Bình,14,4,1,4,3,0,01/12/2023,3
6.5,135.42,48,Gò Vấp,1,4,0,4,4,1,11/09/2023,2
5.9,151.28,39,Tân Bình,3,4,1,3,3,0,02/05/2023,4
3.5,67.31,52,Tân Phú,Tân Quý,2,0,1,1.5,1,22/03/2023,2
13,295.45,44,Tân Bình,6,4,1,4,5.5,0,11/11/2023,4
5,56.82,88,Quận 12,Tân Thới Nhất,2,0,4.5,1,1,27/02/2023,2
2.95,59,50,Quận 12,Hiệp Thành,2,0,4,2,1,09/02/2023,2
11.5,92.74,124,Thành phố Thủ Đức,Bình Thọ,4,0,5.2,4,1,08/03/2023,3
9.9,309.38,32,Phú Nhuận,4,4,1,4,4.5,0,01/01/2023,4
7,127.27,55,Bình Thạnh,26,5,0,5,4,1,27/04/2023,5
13.6,188.89,72,Quận 12,Thới An,4,1,8,5,0,11/02/2023,5
3.55,55.47,64,Quận 7,Tân Quy,3,1,4,2,0,15/06/2023,1
6.15,53.48,115,Quận 12,Tân Thới Nhất,2,0,5,1,1,26/11/2023,2
6.5,100.93,64.4,Thành phố Thủ Đức,Linh Đông,4,1,5,3,0,21/02/2023,3
3.3,94.29,35,Tân Bình,8,5,0,5,4.5,1,18/03/2023,5
3.1,70.45,44,Gò Vấp,1,2,0,4,2,1,06/03/2023,2
10,125,80,Bình Chánh,Bình Chánh,4,1,5,3,0,31/03/2023,3
6.5,81.25,80,Bình Chánh,Bình Chánh,3,0,5,3,1,07/09/2023,3
7.3,82.95,88,Gò Vấp,3,4,0,4,4.5,1,24/09/2023,5
7.8,86.67,90,Quận 6,4,4,0,5.1,1,1,06/03/2023,3
4.5,95.74,47,Tân Phú,Tây Thạnh,3,0,3,2.5,1,26/05/2023,3
10,77.52,129,Thành phố Thủ Đức,Trường Thọ,6,0,6,3,1,02/07/2023,4
9,120,75,Thành phố Thủ Đức,Trường Thọ,4,0,4.2,1,1,27/03/2023,5
5.7,126.67,45,Quận 10,2,5,0,10,3.5,1,22/12/2023,5
0.695,12.41,56,Hóc Môn,Xuân Thới Thượng,3,0,4,2,1,31/07/2023,3
8.8,107.32,82,Thành phố Thủ Đức,Phước Long B,2,1,5.5,2,0,31/10/2023,2
29,290,100,Thành phố Thủ Đức,An Phú,6,1,5,5,0,09/12/2023,6
4.7,75.81,62,Bình Tân,Bình Trị Đông,4,0,4,2.5,1,20/07/2023,3
5.6,80,70,Bình Tân,Bình Trị Đông,4,0,4,3,1,14/02/2023,3
