Price_Billion,Price_Per_m2,Area_m2,District,Ward,Bedrooms,Is_MatTien,Width_m,Floors,Is Hem,Post Time,Toilets,Segment
2.2,36.67,60.0,Quận 4,15,3.0,1,6.0,3.0,0,22/12/2025,3.0,Bình dân
4.19,59.35,70.6,Quận 4,13,4.0,0,4.8,3.5,1,21/12/2025,4.0,Bình dân
7.2,144.0,50.0,Quận 4,2,3.0,0,4.0,1.0,1,21/12/2025,3.0,Cao cấp
3.58,47.73,75.0,Quận 4,13,3.0,0,5.0,3.0,1,21/12/2025,3.0,Bình dân
4.95,123.75,40.0,Quận 4,3,3.0,1,3.7,2.5,0,21/12/2025,3.0,Bình dân
3.55,59.17,60.0,Quận 4,13,3.0,0,5.0,2.5,1,21/12/2025,3.0,Bình dân
3.42,50.67,67.5,Quận 4,4,4.0,1,4.5,3.0,0,21/12/2025,4.0,Bình dân
17.5,282.26,62.0,Quận 4,2,5.0,1,30.0,4.0,0,21/12/2025,5.0,Cao cấp
4.28,71.57,59.8,Quận 4,13,4.0,0,4.5,3.0,1,21/12/2025,4.0,Bình dân
2.2,47.93,45.9,Quận 4,13,4.0,0,4.0,3.0,1,21/12/2025,4.0,Bình dân
3.8,168.14,22.6,Quận 4,4,2.0,1,2.88,3.0,0,21/12/2025,2.0,Bình dân
9.8,245.0,40.0,Quận 4,4,2.0,1,4.0,2.0,0,21/12/2025,2.0,Trung cấp
6.35,158.75,40.0,Quận 4,4,5.0,1,3.8,4.5,0,21/12/2025,5.0,Bình dân
3.3,167.51,19.7,Quận 4,8,2.0,0,3.11,3.0,1,21/12/2025,2.0,Cao cấp
8.3,123.15,67.4,Quận 4,13,8.0,0,5.46,3.0,1,21/12/2025,4.0,Cao cấp
8.3,123.15,67.4,Quận 4,13,4.0,0,6.3,4.0,1,20/12/2025,4.0,Cao cấp
12.9,74.61,172.9,Quận 4,13,3.0,1,10.3,1.0,0,20/12/2025,3.0,Bình dân
5.89,110.71,53.2,Quận 4,14,3.0,1,5.45,2.0,0,20/12/2025,3.0,Bình dân
4.25,103.66,41.0,Quận 4,13,3.0,0,3.5,3.5,1,20/12/2025,3.0,Trung cấp
3.0,100.0,30.0,Quận 4,8,2.0,0,3.0,2.0,1,20/12/2025,2.0,Trung cấp
8.0,152.38,52.5,Quận 4,16,4.0,1,3.6,4.0,0,20/12/2025,4.0,Bình dân
4.7,195.83,24.0,Quận 4,10,4.0,0,3.0,4.0,1,20/12/2025,4.0,VIP
8.3,122.96,67.5,Quận 4,4,4.0,1,6.0,1.0,0,20/12/2025,3.0,Bình dân
4.5,100.0,45.0,Quận 4,4,2.0,0,3.0,1.0,1,20/12/2025,2.0,Trung cấp
5.0,104.17,48.0,Quận 4,13,3.0,0,4.0,2.5,1,20/12/2025,3.0,Trung cấp
3.35,46.53,72.0,Quận 4,2,3.0,1,4.5,3.0,0,20/12/2025,3.0,Bình dân
6.0,100.0,60.0,Quận 4,15,3.0,0,4.0,3.5,1,20/12/2025,3.0,Trung cấp
9.5,237.5,40.0,Quận 4,4,2.0,1,4.0,2.0,0,20/12/2025,2.0,Trung cấp
5.19,91.05,57.0,Quận 4,8,5.0,0,4.0,5.5,1,20/12/2025,4.0,Bình dân
3.49,136.86,25.5,Quận 4,13,2.0,0,4.0,2.0,1,20/12/2025,2.0,Cao cấp
4.8,230.77,20.8,Quận 4,16,3.0,1,2.7,4.0,0,20/12/2025,3.0,Trung cấp
2.15,37.07,58.0,Quận 4,13,3.0,0,3.0,2.0,1,20/12/2025,3.0,Bình dân
4.95,126.92,39.0,Quận 4,13,2.0,1,4.0,2.0,0,20/12/2025,2.0,Bình dân
4.95,127.25,38.9,Quận 4,2,2.0,0,6.0,2.0,1,20/12/2025,2.0,Cao cấp
1.9,180.95,10.5,Quận 4,13,2.0,0,2.6,3.0,1,20/12/2025,2.0,Cao cấp
29.0,322.22,90.0,Quận 4,13,3.0,1,4.3,4.0,0,20/12/2025,3.0,Cao cấp
12.0,190.48,63.0,Quận 4,13,2.0,1,3.2,2.0,0,20/12/2025,2.0,Bình dân
5.2,235.29,22.1,Quận 4,1,3.0,0,3.2,2.0,1,20/12/2025,3.0,VIP
9.5,292.31,32.5,Quận 4,8,4.0,1,3.25,4.5,0,19/12/2025,4.0,Cao cấp
12.9,268.75,48.0,Quận 4,13,4.0,1,4.0,3.0,0,19/12/2025,4.0,Cao cấp
4.7,195.83,24.0,Quận 4,10,4.0,1,3.0,4.0,0,19/12/2025,4.0,Bình dân
12.5,138.89,90.0,Quận 4,13,4.0,0,5.0,4.0,1,19/12/2025,4.0,Cao cấp
6.34,162.56,39.0,Quận 4,3,3.0,0,3.2,4.5,1,19/12/2025,3.0,Cao cấp
6.9,160.47,43.0,Quận 4,8,3.0,1,3.7,2.5,0,19/12/2025,3.0,Bình dân
2.9,42.65,68.0,Quận 4,16,3.0,0,4.0,6.0,1,19/12/2025,3.0,Bình dân
8.53,179.2,47.6,Quận 4,4,3.0,0,6.5,6.0,1,19/12/2025,3.0,Cao cấp
3.15,121.15,26.0,Quận 4,8,3.0,0,4.8,3.0,1,19/12/2025,3.0,Cao cấp
23.5,138.24,170.0,Quận 4,13,3.0,0,12.0,3.0,1,19/12/2025,3.0,Cao cấp
1.5,55.56,27.0,Quận 4,6,3.0,1,3.0,1.0,0,19/12/2025,3.0,Bình dân
23.5,137.43,171.0,Quận 4,13,4.0,1,12.0,3.5,0,19/12/2025,4.0,Bình dân
12.3,68.33,180.0,Quận 4,13,5.0,0,40.0,5.0,1,17/12/2025,6.0,Bình dân
5.4,117.39,46.0,Quận 4,13,4.0,0,3.5,2.0,1,17/12/2025,3.0,Cao cấp
15.0,258.62,58.0,Quận 4,13,6.0,1,4.7,5.0,0,11/3/2025,7.0,Cao cấp
14.0,212.12,66.0,Quận 4,13,8.0,1,3.0,4.0,0,12/3/2025,8.0,Trung cấp
15.0,258.62,58.0,Quận 4,13,6.0,1,4.7,5.0,0,31/03/2025,7.0,Cao cấp
15.0,258.62,58.0,Quận 4,13,6.0,1,4.7,5.0,0,21/03/2025,7.0,Cao cấp
14.0,212.12,66.0,Quận 4,13,8.0,1,3.0,4.0,0,26/03/2025,8.0,Trung cấp
19.5,185.71,105.0,Quận 4,4,3.0,1,4.15,1.0,0,20/03/2025,3.0,Bình dân
20.0,113.64,176.0,Quận 4,13,11.0,0,18.0,3.0,1,25/03/2025,12.0,Cao cấp
14.0,212.12,66.0,Quận 4,13,8.0,1,3.0,4.0,0,23/03/2025,8.0,Trung cấp
14.0,212.12,66.0,Quận 4,13,8.0,1,3.0,4.0,0,4/3/2025,8.0,Trung cấp
20.0,113.64,176.0,Quận 4,13,11.0,0,18.0,3.0,1,4/3/2025,12.0,Cao cấp
20.0,113.64,176.0,Quận 4,13,11.0,0,18.0,3.0,1,2/3/2025,12.0,Cao cấp
15.0,140.19,107.0,Quận 4,13,3.0,1,7.5,3.0,0,23/03/2025,3.0,Bình dân
19.5,185.71,105.0,Quận 4,4,3.0,1,4.15,1.0,0,23/03/2025,3.0,Bình dân
15.0,140.19,107.0,Quận 4,13,3.0,1,7.5,3.0,0,23/03/2025,3.0,Bình dân
4.05,155.77,26.0,Quận 4,3,3.0,0,3.5,3.5,1,4/1/2025,3.0,Cao cấp
7.4,51.39,144.0,Quận 4,3,5.0,0,3.7,3.5,1,12/1/2025,5.0,Bình dân
6.78,31.39,216.0,Quận 4,3,4.0,0,3.6,3.5,1,4/1/2025,3.0,Bình dân
4.65,36.05,129.0,Quận 4,13,5.0,0,4.0,3.0,1,26/01/2025,3.0,Bình dân
4.4,36.67,120.0,Quận 4,13,3.0,0,3.15,4.0,1,9/1/2025,4.0,Bình dân
2.85,95.0,30.0,Quận 4,10,2.0,0,3.0,3.0,1,5/1/2025,2.0,Trung cấp
3.9,68.42,57.0,Quận 4,13,5.0,1,4.0,4.0,0,21/01/2025,5.0,Bình dân
5.88,34.59,170.0,Quận 4,13,4.0,0,3.4,3.5,1,29/01/2025,4.0,Bình dân
3.15,105.0,30.0,Quận 4,8,2.0,0,4.3,2.0,1,22/01/2025,2.0,Trung cấp
4.43,36.92,120.0,Quận 4,13,3.0,0,3.5,4.0,1,19/01/2025,3.0,Bình dân
7.1,32.87,216.0,Quận 4,3,4.0,0,3.6,3.5,1,5/1/2025,3.0,Bình dân
4.3,179.17,24.0,Quận 4,13,4.0,0,3.0,3.5,1,4/1/2025,3.0,Cao cấp
3.9,162.5,24.0,Quận 4,13,4.0,0,3.0,3.5,1,23/01/2025,3.0,Cao cấp
4.1,105.13,39.0,Quận 4,13,3.0,0,3.2,2.0,1,11/1/2025,3.0,Trung cấp
2.43,29.63,82.0,Quận 4,1,3.0,0,6.0,3.5,1,7/8/2024,3.0,Bình dân
2.35,44.34,53.0,Quận 4,13,2.0,0,4.0,3.0,1,7/7/2024,3.0,Bình dân
4.7,42.34,111.0,Quận 4,13,4.0,0,3.5,2.0,1,20/07/2024,3.0,Bình dân
4.75,42.79,111.0,Quận 4,13,4.0,0,3.5,2.0,1,17/01/2024,3.0,Bình dân
3.33,111.0,30.0,Quận 4,8,2.0,0,4.3,2.0,1,6/4/2024,2.0,Cao cấp
4.1,105.13,39.0,Quận 4,13,3.0,0,3.2,2.0,1,23/03/2024,3.0,Trung cấp
4.12,179.13,23.0,Quận 4,13,3.0,0,3.5,3.0,1,12/10/2024,3.0,Cao cấp
5.8,48.33,120.0,Quận 4,3,4.0,0,3.3,3.5,1,24/04/2024,5.0,Bình dân
2.43,23.14,105.0,Quận 4,2,3.0,0,3.0,3.0,1,3/6/2024,3.0,Bình dân
5.7,98.28,58.0,Quận 4,4,4.0,0,7.7,3.5,1,18/09/2024,6.0,Trung cấp
5.7,98.28,58.0,Quận 4,4,4.0,0,7.7,3.5,1,2/7/2024,6.0,Trung cấp
4.89,44.05,111.0,Quận 4,13,4.0,0,3.5,2.0,1,29/04/2024,3.0,Bình dân
3.1,93.94,33.0,Quận 4,4,2.0,0,3.3,2.0,1,17/09/2024,2.0,Trung cấp
2.88,120.0,24.0,Quận 4,6,2.0,0,3.8,3.0,1,4/6/2024,2.0,Cao cấp
2.45,29.88,82.0,Quận 4,1,3.0,0,6.0,3.5,1,10/1/2024,3.0,Bình dân
6.4,70.33,91.0,Quận 4,16,3.0,0,4.65,2.0,1,2/6/2024,3.0,Bình dân
2.75,125.0,22.0,Quận 4,4,2.0,1,4.2,2.0,0,30/01/2024,2.0,Bình dân
21.0,259.26,81.0,Quận 4,18,3.0,1,4.1,3.0,0,25/06/2024,3.0,Cao cấp
18.3,217.86,84.0,Quận 4,3,6.0,1,4.0,4.0,0,4/11/2024,4.0,Trung cấp
4.3,122.86,35.0,Quận 4,9,2.0,0,6.0,3.5,1,25/12/2024,3.0,Cao cấp
2.85,37.5,76.0,Quận 4,9,2.0,0,2.6,3.5,1,24/06/2024,2.0,Bình dân
4.85,167.24,29.0,Quận 4,9,2.0,1,3.6,3.0,0,7/8/2024,3.0,Bình dân
3.83,95.75,40.0,Quận 4,9,3.0,0,3.1,2.5,1,3/10/2024,2.0,Trung cấp
2.89,35.24,82.0,Quận 4,1,3.0,0,6.0,3.5,1,7/2/2024,3.0,Bình dân
4.63,159.66,29.0,Quận 4,9,2.0,0,3.5,3.5,1,20/03/2024,2.0,Cao cấp
3.1,155.0,20.0,Quận 4,9,2.0,0,3.7,3.5,1,2/4/2024,3.0,Cao cấp
7.9,38.73,204.0,Quận 4,9,4.0,0,7.5,3.0,1,16/08/2024,3.0,Bình dân
5.95,88.81,67.0,Quận 4,9,3.0,0,4.5,3.0,1,18/02/2024,4.0,Bình dân
4.3,122.86,35.0,Quận 4,9,2.0,0,5.0,3.5,1,11/10/2024,3.0,Cao cấp
6.43,200.94,32.0,Quận 4,4,5.0,1,3.5,5.0,0,31/07/2024,6.0,Bình dân
3.05,138.64,22.0,Quận 4,13,2.0,0,3.5,3.5,1,7/9/2024,3.0,Cao cấp
4.2,140.0,30.0,Quận 4,9,2.0,0,5.0,4.0,1,25/03/2024,3.0,Cao cấp
5.7,79.17,72.0,Quận 4,2,3.0,0,3.0,3.5,1,12/1/2024,3.0,Bình dân
4.3,138.71,31.0,Quận 4,3,3.0,0,3.5,3.0,1,29/06/2024,2.0,Cao cấp
3.93,178.64,22.0,Quận 4,9,2.0,0,3.2,3.0,1,30/12/2024,3.0,Cao cấp
1.85,92.5,20.0,Quận 4,13,2.0,0,4.0,2.0,1,28/06/2024,1.0,Trung cấp
1.55,36.9,42.0,Quận 4,2,1.0,0,3.5,2.0,1,6/5/2024,2.0,Bình dân
5.0,178.57,28.0,Quận 4,9,4.0,0,3.5,4.0,1,1/9/2024,2.0,Cao cấp
1.47,63.91,23.0,Quận 4,2,1.0,0,4.3,2.0,1,11/7/2024,1.0,Bình dân
4.5,64.29,70.0,Quận 4,18,2.0,0,3.0,2.0,1,15/04/2024,2.0,Bình dân
3.5,112.9,31.0,Quận 4,13,6.0,0,2.7,4.5,1,3/9/2024,4.0,Cao cấp
1.47,45.94,32.0,Quận 4,2,1.0,0,3.0,2.0,1,25/06/2024,1.0,Bình dân
2.9,107.41,27.0,Quận 4,2,2.0,0,4.0,2.0,1,29/12/2024,2.0,Trung cấp
5.7,95.0,60.0,Quận 4,4,2.0,0,4.67,1.0,1,25/12/2024,2.0,Trung cấp
4.58,147.74,31.0,Quận 4,3,3.0,0,3.5,3.0,1,3/4/2024,2.0,Cao cấp
7.0,89.74,78.0,Quận 4,13,6.0,1,6.0,3.0,0,17/09/2024,3.0,Bình dân
4.05,122.73,33.0,Quận 4,13,4.0,0,4.2,3.0,1,13/11/2024,5.0,Cao cấp
1.8,50.0,36.0,Quận 4,8,2.0,0,3.0,3.0,1,9/4/2024,2.0,Bình dân
15.7,206.58,76.0,Quận 4,9,9.0,0,3.5,5.5,1,10/3/2024,10.0,VIP
1.03,35.52,29.0,Quận 4,13,2.0,0,2.0,3.0,1,27/09/2024,1.0,Bình dân
12.8,170.67,75.0,Quận 4,13,5.0,1,3.2,4.5,0,15/08/2023,6.0,Bình dân
4.5,132.35,34.0,Quận 4,14,3.0,1,3.0,4.0,0,3/6/2023,3.0,Bình dân
2.35,39.17,60.0,Quận 4,13,2.0,0,5.0,1.0,1,30/06/2023,2.0,Bình dân
3.85,62.1,62.0,Quận 4,4,2.0,0,3.77,4.0,1,1/9/2023,2.0,Bình dân
5.0,166.67,30.0,Quận 4,4,3.0,0,4.2,4.0,1,29/12/2023,3.0,Cao cấp
3.65,81.11,45.0,Quận 4,13,2.0,0,3.9,2.0,1,21/07/2023,1.0,Bình dân
7.0,80.46,87.0,Quận 4,10,4.0,0,4.6,4.0,1,26/04/2023,5.0,Bình dân
4.0,142.86,28.0,Quận 4,10,3.0,0,3.2,2.5,1,25/09/2023,3.0,Cao cấp
14.0,218.75,64.0,Quận 4,13,2.0,1,3.57,2.0,0,9/5/2023,3.0,Trung cấp
3.3,110.0,30.0,Quận 4,8,3.0,0,3.0,3.5,1,28/01/2023,3.0,Cao cấp
3.95,151.92,26.0,Quận 4,10,2.0,0,3.02,4.0,1,9/2/2023,3.0,Cao cấp
5.3,252.38,21.0,Quận 4,4,4.0,0,3.0,4.5,1,16/04/2023,3.0,VIP
8.9,193.48,46.0,Quận 4,4,4.0,1,5.5,2.0,0,10/6/2023,2.0,Bình dân
10.0,250.0,40.0,Quận 4,4,2.0,1,4.0,2.5,0,27/10/2023,3.0,Trung cấp
1.85,44.05,42.0,Quận 4,13,3.0,0,3.0,1.0,1,18/12/2023,3.0,Bình dân
1.75,38.04,46.0,Quận 4,18,3.0,0,4.0,3.0,1,19/08/2023,3.0,Bình dân
1.7,44.16,38.5,Quận 4,14,3.0,0,3.5,2.0,1,14/05/2023,3.0,Bình dân
1.55,44.03,35.2,Quận 4,1,3.0,0,3.2,1.0,1,7/9/2022,3.0,Bình dân
1.8,44.33,40.6,Quận 4,4,3.0,0,3.5,3.5,1,24/09/2022,3.0,Bình dân
1.5,42.86,35.0,Quận 4,13,3.0,0,3.5,1.0,1,9/8/2022,3.0,Bình dân
1.73,49.43,35.0,Quận 4,2,2.0,0,3.5,1.0,1,12/4/2022,2.0,Bình dân
1.3,33.77,38.5,Quận 4,13,2.0,0,3.5,1.0,1,7/6/2022,2.0,Bình dân
2.3,63.89,36.0,Quận 4,13,2.0,0,3.0,1.0,1,20/01/2022,2.0,Bình dân
1.75,49.72,35.2,Quận 4,13,3.0,0,3.2,1.0,1,25/02/2022,3.0,Bình dân
11.0,101.85,108.0,Quận 4,4,3.0,0,4.8,1.0,1,20/11/2025,2.0,Trung cấp
11.0,101.85,108.0,Quận 4,4,3.0,0,4.8,1.0,1,24/11/2025,2.0,Trung cấp
4.69,67.0,70.0,Quận 4,14,2.0,0,3.18,2.0,1,12/11/2025,2.0,Bình dân
6.5,80.25,81.0,Quận 4,4,3.0,0,8.0,1.0,1,8/11/2025,1.0,Bình dân
12.8,98.46,130.0,Quận 4,13,4.0,0,9.7,1.0,1,1/11/2025,2.0,Trung cấp
9.5,63.76,149.0,Quận 4,4,3.0,0,4.4,1.0,1,21/11/2025,2.0,Bình dân
11.9,117.82,101.0,Quận 4,13,12.0,0,6.6,3.0,1,19/11/2025,3.0,Cao cấp
17.0,217.95,78.0,Quận 4,1,9.0,1,3.5,5.0,0,5/11/2025,9.0,Trung cấp
15.8,91.33,173.0,Quận 4,10,9.0,0,10.0,1.0,1,14/11/2025,9.0,Bình dân
28.5,282.18,101.0,Quận 4,13,18.0,1,4.3,8.0,0,21/11/2025,3.0,Cao cấp
17.0,78.34,217.0,Quận 4,13,3.0,1,14.0,2.0,0,28/11/2025,3.0,Bình dân
5.4,117.39,46.0,Quận 4,13,4.0,0,3.5,2.0,1,1/11/2025,3.0,Cao cấp
4.2,85.71,49.0,Quận 4,4,2.0,0,3.4,1.0,1,3/11/2025,1.0,Bình dân
15.8,91.33,173.0,Quận 4,10,9.0,0,10.0,1.0,1,18/11/2025,9.0,Bình dân
2.25,132.35,17.0,Quận 4,13,2.0,0,4.0,2.0,1,22/10/2025,2.0,Cao cấp
7.85,163.54,48.0,Quận 4,2,6.0,0,6.5,5.0,1,13/10/2025,8.0,Cao cấp
8.0,97.56,82.0,Quận 4,8,3.0,0,10.0,3.0,1,3/10/2025,4.0,Trung cấp
9.7,97.98,99.0,Quận 4,4,2.0,0,3.9,1.0,1,1/10/2025,2.0,Trung cấp
5.1,91.07,56.0,Quận 4,13,3.0,0,4.6,1.0,1,30/10/2025,3.0,Bình dân
5.8,85.29,68.0,Quận 4,13,4.0,0,6.3,1.0,1,18/10/2025,4.0,Bình dân
15.8,91.33,173.0,Quận 4,10,9.0,0,10.0,1.0,1,31/10/2025,9.0,Bình dân
5.8,85.29,68.0,Quận 4,13,4.0,0,6.3,1.0,1,4/10/2025,4.0,Bình dân
11.999,57.14,210.0,Quận 4,4,6.0,0,5.2,1.0,1,6/10/2025,7.0,Bình dân
10.0,188.68,53.0,Quận 4,13,3.0,1,8.0,2.0,0,1/10/2025,3.0,Bình dân
22.0,149.66,147.0,Quận 4,4,2.0,0,4.3,1.0,1,22/10/2025,2.0,Cao cấp
22.0,149.66,147.0,Quận 4,4,2.0,0,4.3,1.0,1,5/10/2025,2.0,Cao cấp
14.5,66.51,218.0,Quận 4,4,9.0,0,10.0,1.0,1,26/10/2025,9.0,Bình dân
12.5,113.64,110.0,Quận 4,13,1.0,1,4.1,5.0,0,29/10/2025,1.0,Bình dân
6.5,130.0,50.0,Quận 4,3,3.0,0,3.5,3.5,1,21/10/2025,3.0,Cao cấp
12.35,308.75,40.0,Quận 4,13,4.0,1,6.0,3.5,0,23/10/2025,3.0,Cao cấp
12.8,67.72,189.0,Quận 4,13,11.0,1,9.5,4.0,0,6/10/2025,11.0,Bình dân
5.49,107.65,51.0,Quận 4,2,2.0,0,3.8,2.0,1,29/09/2025,2.0,Trung cấp
12.8,67.72,189.0,Quận 4,13,11.0,1,9.5,4.0,0,10/9/2025,11.0,Bình dân
6.2,124.0,50.0,Quận 4,2,5.0,0,5.0,3.5,1,24/09/2025,5.0,Cao cấp
15.0,161.29,93.0,Quận 4,16,7.0,1,4.6,3.0,0,3/9/2025,7.0,Bình dân
3.47,72.29,48.0,Quận 4,3,4.0,0,5.1,2.0,1,16/09/2025,2.0,Bình dân
5.8,131.82,44.0,Quận 4,8,5.0,0,8.0,4.0,1,12/9/2025,4.0,Cao cấp
5.2,260.0,20.0,Quận 4,9,3.0,0,3.0,5.0,1,14/09/2025,3.0,VIP
10.0,83.33,120.0,Quận 4,13,7.0,1,29.0,1.0,0,29/09/2025,4.0,Bình dân
10.0,83.33,120.0,Quận 4,13,7.0,0,29.0,1.0,1,30/09/2025,4.0,Bình dân
17.5,125.0,140.0,Quận 4,4,2.0,1,7.0,1.0,0,12/9/2025,2.0,Bình dân
22.0,149.66,147.0,Quận 4,2,3.0,1,4.3,1.0,0,12/9/2025,1.0,Bình dân
5.199,61.89,84.0,Quận 4,16,6.0,0,4.0,3.5,1,28/09/2025,4.0,Bình dân
7.9,111.27,71.0,Quận 4,1,8.0,0,5.7,3.5,1,18/09/2025,8.0,Cao cấp
2.13,62.65,34.0,Quận 4,13,2.0,0,5.5,2.0,1,8/9/2025,1.0,Bình dân
4.19,116.39,36.0,Quận 4,14,2.0,0,3.6,3.0,1,27/09/2025,3.0,Cao cấp
7.2,257.14,28.0,Quận 4,4,5.0,1,3.5,4.0,0,15/09/2025,4.0,Cao cấp
2.695,49.91,54.0,Quận 4,13,2.0,0,2.3,3.0,1,8/9/2025,2.0,Bình dân
2.85,53.77,53.0,Quận 4,4,2.0,0,4.0,3.5,1,7/8/2025,3.0,Bình dân
26.5,77.49,342.0,Quận 4,13,3.0,1,11.8,3.0,0,2/8/2025,3.0,Bình dân
4.79,72.58,66.0,Quận 4,13,4.0,0,5.3,3.5,1,6/8/2025,4.0,Bình dân
7.35,138.68,53.0,Quận 4,4,4.0,0,4.3,4.0,1,25/08/2025,4.0,Cao cấp
12.0,200.0,60.0,Quận 4,13,8.0,0,4.0,6.0,1,16/08/2025,9.0,VIP
6.5,100.0,65.0,Quận 4,6,2.0,0,6.0,1.0,1,5/8/2025,1.0,Trung cấp
6.5,100.0,65.0,Quận 4,4,2.0,0,6.0,1.0,1,4/8/2025,1.0,Trung cấp
7.499,65.78,114.0,Quận 4,13,3.0,0,10.0,1.0,1,13/08/2025,2.0,Bình dân
12.0,230.77,52.0,Quận 4,13,9.0,0,4.0,6.0,1,8/8/2025,9.0,VIP
16.2,101.89,159.0,Quận 4,13,3.0,1,6.1,4.0,0,4/8/2025,3.0,Bình dân
11.9,117.82,101.0,Quận 4,13,12.0,1,6.6,3.0,0,28/08/2025,3.0,Bình dân
22.0,145.7,151.0,Quận 4,18,7.0,1,7.8,3.0,0,22/08/2025,7.0,Bình dân
10.0,83.33,120.0,Quận 4,13,7.0,0,29.0,4.0,1,26/08/2025,4.0,Bình dân
12.0,200.0,60.0,Quận 4,13,8.0,0,4.0,6.0,1,21/08/2025,9.0,VIP
8.3,80.58,103.0,Quận 4,2,2.0,0,5.6,2.0,1,3/7/2025,2.0,Bình dân
12.8,170.67,75.0,Quận 4,13,5.0,0,4.0,4.0,1,24/07/2025,6.0,Cao cấp
18.9,171.82,110.0,Quận 4,4,2.0,1,4.2,2.0,0,30/07/2025,2.0,Bình dân
18.9,171.82,110.0,Quận 4,4,2.0,1,4.2,2.0,0,30/07/2025,2.0,Bình dân
8.3,80.58,103.0,Quận 4,2,2.0,0,5.6,2.0,1,1/7/2025,2.0,Bình dân
113.0,253.36,446.0,Quận 4,13,3.0,1,12.0,1.0,0,4/7/2025,3.0,Cao cấp
5.1,175.86,29.0,Quận 4,13,3.0,0,3.4,4.0,1,29/07/2025,3.0,Cao cấp
15.5,267.24,58.0,Quận 4,13,6.0,1,4.7,1.0,0,4/7/2025,7.0,Cao cấp
5.79,123.19,47.0,Quận 4,13,2.0,1,10.0,3.5,0,13/06/2025,3.0,Bình dân
4.2,60.87,69.0,Quận 4,4,1.0,0,4.0,1.0,1,11/6/2025,1.0,Bình dân
11.5,100.0,115.0,Quận 4,18,3.0,0,18.0,2.0,1,10/6/2025,2.0,Trung cấp
3.53,58.83,60.0,Quận 4,18,2.0,0,3.0,2.0,1,8/6/2025,2.0,Bình dân
5.19,81.09,64.0,Quận 4,4,2.0,1,4.7,2.0,0,4/6/2025,3.0,Bình dân
1.3,81.25,16.0,Quận 4,6,2.0,0,2.2,3.0,1,28/06/2025,1.0,Bình dân
4.8,137.14,35.0,Quận 4,13,2.0,0,3.2,3.0,1,29/06/2025,3.0,Cao cấp
2.29,143.12,16.0,Quận 4,4,2.0,0,3.2,3.0,1,18/06/2025,2.0,Cao cấp
12.5,284.09,44.0,Quận 4,13,4.0,1,4.0,4.0,0,1/6/2025,4.0,Cao cấp
12.0,57.14,210.0,Quận 4,13,6.0,0,5.2,1.0,1,28/06/2025,7.0,Bình dân
2.5,119.05,21.0,Quận 4,1,2.0,1,3.0,3.0,0,18/06/2025,3.0,Bình dân
10.0,83.33,120.0,Quận 4,13,7.0,0,29.0,3.0,1,6/5/2025,4.0,Bình dân
7.59,210.83,36.0,Quận 4,4,4.0,1,4.0,5.0,0,3/5/2025,5.0,Bình dân
4.69,55.83,84.0,Quận 4,3,2.0,0,3.0,3.5,1,3/5/2025,3.0,Bình dân
7.99,249.69,32.0,Quận 4,4,3.0,1,6.0,3.5,0,7/5/2025,3.0,Trung cấp
15.5,267.24,58.0,Quận 4,13,6.0,1,4.7,1.0,0,14/05/2025,7.0,Cao cấp
10.0,83.33,120.0,Quận 4,13,7.0,0,29.0,3.0,1,3/5/2025,4.0,Bình dân
24.0,352.94,68.0,Quận 4,4,3.0,1,4.0,6.0,0,23/05/2025,3.0,Cao cấp
10.0,83.33,120.0,Quận 4,13,7.0,0,29.0,3.0,1,30/05/2025,4.0,Bình dân
12.8,170.67,75.0,Quận 4,13,5.0,1,4.0,4.0,0,6/5/2025,6.0,Bình dân
12.8,170.67,75.0,Quận 4,13,5.0,1,4.0,4.0,0,19/05/2025,6.0,Bình dân
12.5,166.67,75.0,Quận 4,13,3.0,0,3.9,1.0,1,4/5/2025,2.0,Cao cấp
28.5,179.25,159.0,Quận 4,4,3.0,1,7.6,1.0,0,8/4/2025,3.0,Bình dân
3.95,171.74,23.0,Quận 4,13,2.0,0,2.6,3.0,1,2/4/2025,3.0,Cao cấp
12.6,307.32,41.0,Quận 4,13,3.0,0,4.5,4.0,1,3/4/2025,3.0,VIP
6.0,85.71,70.0,Quận 4,4,3.0,0,5.0,1.0,1,10/11/2023,1.0,Bình dân
3.2,94.12,34.0,Quận 4,16,2.0,0,3.6,1.0,1,10/11/2023,2.0,Trung cấp
12.0,235.29,51.0,Quận 4,14,3.0,0,3.8,1.0,1,10/11/2023,3.0,VIP
4.8,60.0,80.0,Quận 4,08,4.0,0,4.0,1.0,1,10/11/2023,4.0,Bình dân
3.9,84.78,46.0,Quận 4,6,2.0,0,2.9,1.0,1,10/11/2023,2.0,Bình dân
3.3,143.48,23.0,Quận 4,6,2.0,0,3.0,1.0,1,10/11/2023,3.0,Cao cấp
3.9,114.71,34.0,Quận 4,13,2.0,0,4.0,1.0,1,10/11/2023,3.0,Cao cấp
3.6,120.0,30.0,Quận 4,9,2.0,0,4.5,1.0,1,10/11/2023,2.0,Cao cấp
3.88,215.56,18.0,Quận 4,4,3.0,0,2.5,1.0,1,10/11/2023,4.0,VIP
8.0,76.19,105.0,Quận 4,03,3.0,0,5.5,1.0,1,10/11/2023,3.0,Bình dân
5.29,69.61,76.0,Quận 4,4,3.0,1,44.0,3.0,0,16/08/2022,3.0,Bình dân
7.48,213.71,35.0,Quận 4,4,4.0,0,5.0,5.0,1,16/08/2022,4.0,VIP
